saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90427,2025-11-15,Al-Nasser Renovation  Est. 11,Fahaheel Branch,Fahaheel Branch,Crown Vernier Caliper 10mm,PCS,9,25.954,,credit,2026-02-13,250.841,Migrated from legacy system
SLS-90427,2025-11-15,Al-Nasser Renovation  Est. 11,Fahaheel Branch,Fahaheel Branch,Makita Angle Grinder XL  ,PCS,5,3.451,,credit,2026-02-13,,
SLS-90428,2026-03-01,Salmiya Handyman Services 2,Shuwaikh Main,Shuwaikh Main,Tolsen Tape Measure 3/4 inch,PCS,6,329.482,,bank_transfer,,1976.892,Migrated from legacy system
SLS-90429,2025-12-11,Al-Ghanim Home Repairs 3,Ardiya Warehouse,Ardiya Warehouse,Crown Garden Shovel 450W,PCS,7,KD 25.929,,credit,2025-12-26,243.913,Migrated from legacy system
SLS-90429,2025-12-11,Al-Ghanim Home Repairs 3,Ardiya Warehouse,Ardiya Warehouse,skil angle grinder 50kg,PCS,2,31.205,,credit,2025-12-26,,
SLS-90430,2026-04-27,Jahra Building Supplies Buyer  Est. 6,Shuwaikh Main,Shuwaikh Main,Hitachi Wood Chisel 16mm,PCS,2,31.749,,cash,,63.498,Migrated from legacy system
SLS-90431,2026-04-06,Desert Rose Interiors 12,Shuwaikh Main,Shuwaikh Main,Skil Welding Gloves Large,PCS,7,29.010,,bank_transfer,,245.937,Migrated from legacy system
SLS-90431,2026-04-06,Desert Rose Interiors 12,Shuwaikh Main,Shuwaikh Main,DeWalt Concrete Nail Small,PCS,11,3.897,,bank_transfer,,,Migrated from legacy system
SLS-90432,2025-08-08,Modern Home Fix-It 2,Fahaheel Branch,Fahaheel Branch,YATO PAINT ROLLER MEDIUM,pcs,2,5.809,,cash,,286.190,Migrated from legacy system
SLS-90432,2025-08-08,Modern Home Fix-It 2,Fahaheel Branch,Fahaheel Branch,Tolsen Kitchen Mixer 24 Gauge,PCS,12,22.881,,cash,,,
SLS-90433,2026-03-31,Al-Roumi Renovation 10.,Fahaheel Branch,Fahaheel Branch,Makita Kitchen Mixer 22 Gauge,PCS,2,2.197,,cash,,4.394,Migrated from legacy system
SLS-90434,2026-03-22,al-nasser renovation 12,Ardiya Warehouse,Ardiya Warehouse,Sata Tape Measure 8mm,PCS,2,33.015,,bank_transfer,,66.030,Migrated from legacy system
SLS-90435,2026-04-05,Gulf Builders 7,Fahaheel Branch,Fahaheel Branch,Hilti Machine Screw 20L,PCS,1,3.717,,cash,,63.482,
SLS-90435,2026-04-05,Gulf Builders 7,Fahaheel Branch,Fahaheel Branch,Black+Decker Spirit Level 50kg,PCS,1,59.765,,cash,,,
SLS-90436,2025-10-11,Al-Marzouq Home 8,Fahaheel Branch,Fahaheel Branch,Gulf Star Cold Chisel XL,PCS,3,12.097,,bank_transfer,,KWD 73.179,
SLS-90436,2025-10-11,Al-Marzouq Home 8,Fahaheel Branch,Fahaheel Branch,Tolsen Flood Light 1kg,PCS,6,6.294,0.876,bank_transfer,,,
SLS-90437,2025-11-12,Hawally Repair Shop 5,Shuwaikh Main,Shuwaikh Main,Yato Angle Grinder 10kg,PCS,2,1.739,,cash,,63.748,Migrated from legacy system
SLS-90437,2025-11-12,Hawally Repair Shop 5,Shuwaikh Main,Shuwaikh Main,Dewalt Copper Elbow 650W.,PCS,5,12.054,,cash,,,Migrated from legacy system
SLS-90438,2026-03-26,Al-Duaij Maintenance 2,Fahaheel Branch,Fahaheel Branch,Sata Sandpaper Sheet 6mm,PCS,1,15.909,,bank_transfer,,149.493,
SLS-90438,2026-03-26,Al-Duaij Maintenance 2,Fahaheel Branch,Fahaheel Branch,Truper Jigsaw 16 Gauge,Pieces,3,23.759,,bank_transfer,,,Migrated from legacy system
SLS-90438,2026-03-26,Al-Duaij Maintenance 2,Fahaheel Branch,Fahaheel Branch,Yato Dust Mask Respirator 4L,PCS,9,6.923,,bank_transfer,,,Migrated from legacy system
SLS-90439,2025-11-19,"Al-Bahar Property Services 6,",Ardiya Warehouse,Ardiya Warehouse,Gulf Star Garden Cart 18L,PCS,5,6.668,,cash,,71.612,Migrated from legacy system
SLS-90439,2025-11-19,"Al-Bahar Property Services 6,",Ardiya Warehouse,Ardiya Warehouse,HILTI CEMENT BAG 10MM,PCS,5,7.897,1.213,cash,,,
SLS-90440,2025-11-10,Al-Bahar Property Services  Est. 2,Fahaheel Branch,Fahaheel Branch,Truper Sandpaper Sheet 20 Gauge,pc,5,7.475,,cash,,54.152,Migrated from legacy system
SLS-90440,2025-11-10,Al-Bahar Property Services  Est. 2,Fahaheel Branch,Fahaheel Branch,Stanley Circular Saw 50kg,PCS,1,16.777,,cash,,,
SLS-90441,2025-09-14,Al-Roumi Renovation 12,Shuwaikh Main,Shuwaikh Main,Skil PVC Pipe 1/2 inch,PC,1,9.698,,credit,2025-11-13,105.974,Migrated from legacy system
SLS-90441,2025-09-14,Al-Roumi Renovation 12,Shuwaikh Main,Shuwaikh Main,Ridgid  Steel Toe Safety Boots 50mm,PCS,4,24.069,,credit,2025-11-13,,Migrated from legacy system
SLS-90442,2025-09-18,Fahad Al-Otaibi 6,Rai Branch,Rai Branch,"Hilti Wall Switch 3/8 inch,",Nos,5,14.116,0.101,credit,2025-10-18,281.347,Migrated from legacy system
SLS-90442,2025-09-18,Fahad Al-Otaibi 6,Rai Branch,Rai Branch,Metabo PPR Pipe 9L,PCS,6,29.834,,credit,2025-10-18,,Migrated from legacy system
SLS-90442,2025-09-18,Fahad Al-Otaibi 6,Rai Branch,Rai Branch,Metabo Flexible Wire Small,PCS,8,3.983,,credit,2025-10-18,,
SLS-90443,2026-08-03,First Gulf Interiors  Est. 7,Shuwaikh Main,Shuwaikh Main,Total Wall Primer 750W  ,PCS,9,3.191,,bank_transfer,,405.320,Migrated from legacy system
SLS-90443,2026-08-03,First Gulf Interiors  Est. 7,Shuwaikh Main,Shuwaikh Main,Hilti Machine Screw 9L,PCS,12,32.476,18.483,bank_transfer,,,Migrated from legacy system
SLS-90443,2026-08-03,First Gulf Interiors  Est. 7,Shuwaikh Main,Shuwaikh Main,"Skil Pop Rivet 18L,",PCS,1,5.628,0.256,bank_transfer,,,Migrated from legacy system
SLS-90444,2026-05-07,Al-Qadi Household 11,Fahaheel Branch,Fahaheel Branch,Ridgid Door Hinge 1 inch,Pieces,2,20.168,,credit,2026-08-05,KD 40.336,Migrated from legacy system
SLS-90445,2025-10-17,Hawally Repair Shop 7,Shuwaikh Main,Shuwaikh Main,Crown PVC Pipe 1/2 inch,PCS,4,KWD 18.887,,credit,2025-11-16,KD 75.548,Migrated from legacy system
SLS-90446,2026-03-18,Union Facility Services 13,Rai Branch,Rai Branch,Ridgid PPR Pipe 1L,PCS,10,23.019,,bank_transfer,,283.086,Migrated from legacy system
SLS-90446,2026-03-18,Union Facility Services 13,Rai Branch,Rai Branch,Al-Fanar Claw Hammer 4L,PCS,4,13.224,,bank_transfer,,,
SLS-90447,2025-12-05,Al-Qadi Household 9,Fahaheel Branch,Fahaheel Branch,Stanley Hi-Vis Safety Vest 20L,PCS,5,11.186,,credit,2025-12-20,259.762,
SLS-90447,2025-12-05,Al-Qadi Household 9,Fahaheel Branch,Fahaheel Branch,Truper Paint Thinner 650W,PCS,12,KD 16.986,,credit,2025-12-20,,Migrated from legacy system
SLS-90448,2026-08-03,Al-Nasser Renovation 3,Rai Branch,Rai Branch,Stanley PVC Conduit Pipe 16mm,PCS,6,2.199,,credit,2026-11-01,23.084,
SLS-90448,2026-08-03,Al-Nasser Renovation 3,Rai Branch,Rai Branch,Hitachi Spray Paint Can 2000W,PCS,10,0.989,,credit,2026-11-01,,Migrated from legacy system
SLS-90449,2025-10-20,Salmiya Handyman Services 7,Ardiya Warehouse,Ardiya Warehouse,Ingco Step Stool 16 Gauge,PCS,9,25.793,,bank_transfer,,232.137,Migrated from legacy system
SLS-90450,2026-08-01,Al-Yaqout Villas 6,Rai Branch,Rai Branch,Ridgid Ready Mix Mortar 3/8 inch,PCS,12,6.383,,cash,,321.400,
SLS-90450,2026-08-01,Al-Yaqout Villas 6,Rai Branch,Rai Branch,Hitachi Ready Mix Mortar 16 Gauge.,PCS,7,35.768,5.572,cash,,,Migrated from legacy system
SLS-90451,2026-02-04,Jahra Building Supplies Buyer 12,Fahaheel Branch,Fahaheel Branch,Al-Fanar Wire Brush 25kg,PCS,10,27.854,0.891,credit,2026-04-05,382.803,
SLS-90451,2026-02-04,Jahra Building Supplies Buyer 12,Fahaheel Branch,Fahaheel Branch,Tolsen Step Stool Large,PCS,7,15.022,,credit,2026-04-05,,Migrated from legacy system
SLS-90452,2026-07-03,Nasser Al-Hajeri 8,Rai Branch,Rai Branch,Metabo PU Foam Filler 3/4 inch,PCS,6,24.163,,cash,,457.788,Migrated from legacy system
SLS-90452,2026-07-03,Nasser Al-Hajeri 8,Rai Branch,Rai Branch,dewalt spray paint can 16 gauge,PCS,10,31.281,,cash,,,
SLS-90453,2025-08-22,Al-Khaled General Trading 8,Shuwaikh Main,Shuwaikh Main,"Metabo Garden Shovel 1 inch,",PCS,5,16.044,,cash,,301.428,
SLS-90453,2025-08-22,Al-Khaled General Trading 8,Shuwaikh Main,Shuwaikh Main,Hitachi Welding Mask XL,PCS,12,18.434,,cash,,,
SLS-90454,2026-04-01,Al-Osaimi Maintenance 4,Fahaheel Branch,Fahaheel Branch,Crown Door Lock Small,PCS,2,27.482,,cash,,283.544,
SLS-90454,2026-04-01,Al-Osaimi Maintenance 4,Fahaheel Branch,Fahaheel Branch,Stanley Jigsaw Large,PC,11,KD 20.780,,cash,,,Migrated from legacy system
SLS-90455,2026-04-30,Al-Anjari  Villas 4,Rai Branch,Rai Branch,MAKITA READY MIX MORTAR 20 GAUGE,PCS,7,9.920,,bank_transfer,,464.761,
SLS-90455,2026-04-30,Al-Anjari  Villas 4,Rai Branch,Rai Branch,Black+Decker Circular Saw 24 Gauge,PCS,9,13.556,,bank_transfer,,,Migrated from legacy system
SLS-90455,2026-04-30,Al-Anjari  Villas 4,Rai Branch,Rai Branch,Karcher Safety Goggles 1/4 inch,Nos,11,24.847,,bank_transfer,,,
SLS-90456,2026-08-04,Al-Wazzan Maintenance 9,Ardiya Warehouse,Ardiya Warehouse,  Metabo Socket Wrench Set 1200W,PCS,3,12.273,,cash,,36.819,Migrated from legacy system
SLS-90457,2026-02-03,Al-Duaij Maintenance  Est. 12.,Shuwaikh Main,Shuwaikh Main,Hilti Welding Mask 4L,Pieces,5,20.843,,cash,,314.558,Migrated from legacy system
SLS-90457,2026-02-03,Al-Duaij Maintenance  Est. 12.,Shuwaikh Main,Shuwaikh Main,"Bosch Safety Goggles 1200W,",PCS,7,30.049,,cash,,,
SLS-90458,2026-03-06,Jahra Building Supplies Buyer  Est. 7,Rai Branch,Rai Branch,Ridgid Work Gloves 1/4 inch,Nos,7,1.844,,credit,2026-04-05,KWD 286.433,
SLS-90458,2026-03-06,Jahra Building Supplies Buyer  Est. 7,Rai Branch,Rai Branch,Stanley Jigsaw 20L,PCS,10,9.429,,credit,2026-04-05,,
SLS-90458,2026-03-06,Jahra Building Supplies Buyer  Est. 7,Rai Branch,Rai Branch,Sata Enamel Paint 18 Gauge,PCS,7,25.605,,credit,2026-04-05,,Migrated from legacy system
SLS-90459,2026-05-09,Al-Sabah Villa Services,Fahaheel Branch,Fahaheel Branch,Ridgid Wheelbarrow 16 Gauge,PCS,3,11.520,KWD 0.617,bank_transfer,,33.943,Migrated from legacy system
SLS-90460,2026-05-29,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,"Stanley Garden Cart 16 Gauge,",PCS,3,23.958,,cash,,197.344,
SLS-90460,2026-05-29,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Truper PVC Conduit Pipe 25mm,pcs,3,11.126,,cash,,,Migrated from legacy system
SLS-90460,2026-05-29,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Skil Steel Chain 6mm,PCS,11,8.372,,cash,,,
SLS-90461,2026-01-18,"Salem Al-Rashidi 4,",Shuwaikh Main,Shuwaikh Main,ingco enamel paint xl,pcs,5,0.346,,cash,,1.730,
SLS-90462,2026-02-18,fahad al-otaibi 9,Rai Branch,Rai Branch,Hilti Cement Bag 10mm,PCS,8,9.824,,cash,,78.592,
SLS-90463,2026-02-08,Union Facility Services  Est. 3  ,Fahaheel Branch,Fahaheel Branch,Yato Tile Adhesive Bag Medium,PCS,4,20.676,,cash,,82.704,
SLS-90464,2026-01-30,Al-Marzouq Home,Rai Branch,Rai Branch,Gulf Star Ready Mix Mortar 12mm,PCS,10,KWD 3.576,,bank_transfer,,158.330,
SLS-90464,2026-01-30,Al-Marzouq Home,Rai Branch,Rai Branch,DEWALT ALUMINIUM LADDER 4L,PCS,10,12.257,,bank_transfer,,,Migrated from legacy system
SLS-90465,2026-02-03,Modern Home Fix-It 12,Fahaheel Branch,Fahaheel Branch,Ridgid Spirit Level 4L,Nos,6,32.800,,cash,,453.984,Migrated from legacy system
SLS-90465,2026-02-03,Modern Home Fix-It 12,Fahaheel Branch,Fahaheel Branch,Karcher Garden Shovel 3/4 inch,pcs,12,21.432,,cash,,,
SLS-90466,2026-04-04,continental maintenance co.  est. 7,Shuwaikh Main,Shuwaikh Main,Ingco Welding Mask 10mm,PCS,10,24.170,,cash,,241.700,Migrated from legacy system
SLS-90467,2026-03-12,Al-Wazzan Maintenance 6,Shuwaikh Main,Shuwaikh Main, Ingco Tape Measure 1/2 inch ,PC,12,15.087,,credit,2026-06-10,181.044,
SLS-90468,2026-02-23,Al-Mutairi Est.  Est. 2,Fahaheel Branch,Fahaheel Branch,dewalt self tapping screw 1/2 inch,PCS,7,4.703,,cash,,32.921,Migrated from legacy system
SLS-90469,2026-05-20,Continental Maintenance Co. 6,Ardiya Warehouse,Ardiya Warehouse,DeWalt Safety Goggles 18L,PCS,6,30.485,,bank_transfer,,278.685,
SLS-90469,2026-05-20,Continental Maintenance Co. 6,Ardiya Warehouse,Ardiya Warehouse,SKIL STEEL TOE SAFETY BOOTS 900W,PCS,3,31.925,,bank_transfer,,,Migrated from legacy system
SLS-90470,2026-04-18,fahaheel home services 3,Ardiya Warehouse,Ardiya Warehouse,Sata Grinding Disc 4L,PCS,1,28.735,,cash,,28.735,Migrated from legacy system
SLS-90471,2026-08-07,Gulf Builders 11,Shuwaikh Main,Shuwaikh Main,Total Basin Tap 9L,PCS,9,2.464,,bank_transfer,,22.176,Migrated from legacy system
SLS-90472,2026-04-18,Al-Ajmi Interiors 11,Shuwaikh Main,Shuwaikh Main,Metabo PU Foam Filler 3/4 inch,PCS,5,24.163,,cash,,205.193,
SLS-90472,2026-04-18,Al-Ajmi Interiors 11,Shuwaikh Main,Shuwaikh Main,Bosch Flood Light 22 Gauge,PCS,7,12.445,2.737,cash,,,
SLS-90473,2025-08-21,Al-Enezi General Maintenance  Est. 5,Ardiya Warehouse,Ardiya Warehouse,stanley combination pliers 1 inch,PCS,2,29.426,1.097,cash,,57.755,Migrated from legacy system
SLS-90474,2026-05-10,Al-Rashed Villas 2,Rai Branch,Rai Branch,metabo copper elbow 16 gauge,PCS,7,26.774,5.393,bank_transfer,,208.521,
SLS-90474,2026-05-10,Al-Rashed Villas 2,Rai Branch,Rai Branch,Yato Thermal Insulation Sheet Large.,PC,6,4.416,,bank_transfer,,,Migrated from legacy system
SLS-90475,2025-11-27,Al-Rashed Villas 5,Ardiya Warehouse,Ardiya Warehouse,Karcher Wood Chisel Small,PCS,7,8.915,,cash,,KD 62.405,Migrated from legacy system
SLS-90476,2025-08-13,UNION FACILITY SERVICES 8,Rai Branch,Rai Branch,Total Spray Paint Can 22 Gauge,PCS,4,18.938,,cash,,316.729,Migrated from legacy system
SLS-90476,2025-08-13,UNION FACILITY SERVICES 8,Rai Branch,Rai Branch,Tolsen Garden Cart 4L,PCS,11,21.907,,cash,,,Migrated from legacy system
SLS-90477,2026-02-23,Bin Hindi Property  Est. 12,Ardiya Warehouse,Ardiya Warehouse,gulf star construction adhesive 22 gauge,PCS,7,22.274,,credit,2026-03-25,419.700,
SLS-90477,2026-02-23,Bin Hindi Property  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Makita LED Bulb 20 Gauge,Pieces,6,2.961,0.792,credit,2026-03-25,,Migrated from legacy system
SLS-90477,2026-02-23,Bin Hindi Property  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Black+Decker PPR Pipe 3/8 inch,PCS,8,30.851,,credit,2026-03-25,,Migrated from legacy system
SLS-90478,2025-10-03,Bayt Al-Jomard 10,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Paint Thinner 1/4 inch,PCS,8,4.886,,bank_transfer,,69.293,
SLS-90478,2025-10-03,Bayt Al-Jomard 10,Ardiya Warehouse,Ardiya Warehouse,Total Door Lock 18 Gauge,PCS,1,30.205,,bank_transfer,,,Migrated from legacy system
SLS-90479,2026-01-28,Al-Nasser Renovation 5,Fahaheel Branch,Fahaheel Branch,DeWalt Gate Valve 4L,PCS,12,3.125,,cash,,246.674,Migrated from legacy system
SLS-90479,2026-01-28,Al-Nasser Renovation 5,Fahaheel Branch,Fahaheel Branch,Truper Welding Gloves 32mm,PCS,10,0.545,,cash,,,
SLS-90479,2026-01-28,Al-Nasser Renovation 5,Fahaheel Branch,Fahaheel Branch,bosch cabinet hinge 3/4 inch,PCS,12,17.325,KD 4.176,cash,,,Migrated from legacy system
SLS-90480,2026-06-27,Fahad Al-Otaibi 10  ,Rai Branch,Rai Branch,Hitachi Tile Adhesive Bag 50mm,PCS,4,18.326,0.612,cash,,411.802,Migrated from legacy system
SLS-90480,2026-06-27,Fahad Al-Otaibi 10  ,Rai Branch,Rai Branch,Yato Wire Brush 20L,Nos,10,33.911,,cash,,,Migrated from legacy system
SLS-90481,2026-02-22,Al-Sabah Villa Services 8,Shuwaikh Main,Shuwaikh Main,skil spray paint can 50mm,PCS,10,19.638,4.378,credit,2026-03-24,412.403,
SLS-90481,2026-02-22,Al-Sabah Villa Services 8,Shuwaikh Main,Shuwaikh Main,Ingco Paint Thinner 16mm,PCS,7,32.177,4.838,credit,2026-03-24,,
SLS-90482,2026-07-16,Desert Rose Interiors 2,Rai Branch,Rai Branch,Ridgid Pvc Pipe 50Mm,PC,10,4.449,,bank_transfer,,44.490,Migrated from legacy system
SLS-90483,2025-09-20,Al-Sanea Property  Est. 12,Rai Branch,Rai Branch,Gulf Star Epoxy Adhesive 20 Gauge,PCS,10,3.593,0.351,bank_transfer,,222.359,Migrated from legacy system
SLS-90483,2025-09-20,Al-Sanea Property  Est. 12,Rai Branch,Rai Branch,Ridgid Dust Mask Respirator 1kg,PCS,10,18.678,,bank_transfer,,,Migrated from legacy system
SLS-90484,2026-02-20,Union Facility Services  Est. 9,Rai Branch,Rai Branch,METABO GATE VALVE XL,PCS,11,273.746,,cash,,"3,069.786",Migrated from legacy system
SLS-90484,2026-02-20,Union Facility Services  Est. 9,Rai Branch,Rai Branch,Ridgid PU Foam Filler 1500W,PCS,2,29.290,,cash,,,Migrated from legacy system
SLS-90485,2025-09-19,  Al-Enezi General Maintenance  Est. 8,Fahaheel Branch,Fahaheel Branch,Karcher Combination Pliers 1500W,PCS,2,8.725,0.262,credit,2025-10-19,17.188,Migrated from legacy system
SLS-90486,2025-10-09,Al-Wazzan Maintenance 11,Shuwaikh Main,Shuwaikh Main,Black+Decker Super Glue 9L,PCS,2,19.485,,bank_transfer,,41.766,Migrated from legacy system
SLS-90486,2025-10-09,Al-Wazzan Maintenance 11,Shuwaikh Main,Shuwaikh Main,DeWalt PVC Pipe XL,pcs,3,0.932,,bank_transfer,,,Migrated from legacy system
SLS-90487,2026-01-05,Gulf Builders 11,Rai Branch,Rai Branch,al-fanar welding electrode 32mm,pcs,1,24.970,,cash,,KWD 268.021,
SLS-90487,2026-01-05,Gulf Builders 11,Rai Branch,Rai Branch,Truper Machine Screw Medium,PCS,2,KD 5.519,,cash,,,
SLS-90487,2026-01-05,Gulf Builders 11,Rai Branch,Rai Branch,DeWalt Flat Washer 450W,pc,11,21.393,3.310,cash,,,Migrated from legacy system
SLS-90488,2026-06-04,Gulf Facility Management 4,Shuwaikh Main,Shuwaikh Main,"Black+Decker Socket Wrench Set 750W,",PCS,10,2.699,,cash,,217.567,
SLS-90488,2026-06-04,Gulf Facility Management 4,Shuwaikh Main,Shuwaikh Main,Ridgid Adjustable Wrench 20 Gauge,pc,8,14.625,3.073,cash,,,Migrated from legacy system
SLS-90488,2026-06-04,Gulf Facility Management 4,Shuwaikh Main,Shuwaikh Main,DeWalt MCB Circuit Breaker 5kg,PCS,7,10.950,,cash,,,Migrated from legacy system
SLS-90489,2026-06-09,Ahmad Al-Kandari 12,Ardiya Warehouse,Ardiya Warehouse,Hitachi Enamel Paint 9L,PCS,2,2.886,,cash,,5.772,Migrated from legacy system
SLS-90490,2026-04-04,Gulf Builders  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Ridgid Tool Kit 1/2 inch Pieces,PC,12,8.157,,cash,,279.456,
SLS-90490,2026-04-04,Gulf Builders  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Bosch Platform Ladder 1 inch,PCS,3,31.338,,cash,,,
SLS-90490,2026-04-04,Gulf Builders  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Tolsen Garden Cart 50kg,PCS,6,14.593,,cash,,,
SLS-90491,2025-09-26,Bayt Al-Jomard  Est. 9,Rai Branch,Rai Branch,DeWalt Cutting Disc 1kg,PCS,2,1.460,,cash,,2.920,
SLS-90492,2026-01-02,  Al-Mutairi Est. 5,Shuwaikh Main,Shuwaikh Main,sata electrical cable 9l,PCS,3,24.041,,cash,,92.064,Migrated from legacy system
SLS-90492,2026-01-02,  Al-Mutairi Est. 5,Shuwaikh Main,Shuwaikh Main,Ridgid Laser Level 20 Gauge,pcs,3,6.647,,cash,,,
SLS-90493,2026-05-27,Salem Al-Rashidi 13,Fahaheel Branch,Fahaheel Branch,Sata Steel Chain Medium,PCS,7,428.163,,cash,,3188.160,Migrated from legacy system
SLS-90493,2026-05-27,Salem Al-Rashidi 13,Fahaheel Branch,Fahaheel Branch,truper welding gloves small,PCS,1,0.668,0.015,cash,,,
SLS-90493,2026-05-27,Salem Al-Rashidi 13,Fahaheel Branch,Fahaheel Branch,Metabo Door Hinge 1kg,PCS,11,17.306,,cash,,,
SLS-90494,2026-01-03,Al-Roumi Renovation 4,Rai Branch,Rai Branch,Tolsen Electrical Cable 12mm,PCS,12,19.795,,bank_transfer,,249.496,Migrated from legacy system
SLS-90494,2026-01-03,Al-Roumi Renovation 4,Rai Branch,Rai Branch,Makita Door Lock 1L,pc,1,12.214,0.258,bank_transfer,,,
SLS-90495,2026-04-29,Fahad Al-Otaibi,Shuwaikh Main,Shuwaikh Main,Skil Welding Gloves 4L,pcs,6,26.457,KD 1.893,credit,2026-07-28,348.921,Migrated from legacy system
SLS-90495,2026-04-29,Fahad Al-Otaibi,Shuwaikh Main,Shuwaikh Main,Metabo Grinding Disc Medium,PCS,6,32.012,,credit,2026-07-28,,
SLS-90496,2026-06-08,  Modern Home Fix-It 9,Ardiya Warehouse,Ardiya Warehouse,Hilti MCB Circuit Breaker Large,PCS,4,30.586,5.303,cash,,348.145,
SLS-90496,2026-06-08,  Modern Home Fix-It 9,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Paint Thinner 18 Gauge,PCS,8,28.888,,cash,,,
SLS-90497,2026-08-02,Al-Nasser Renovation 2,Shuwaikh Main,Shuwaikh Main,Skil Laser Level 18L,pcs,11,18.216,0.534,cash,,297.306,Migrated from legacy system
SLS-90497,2026-08-02,Al-Nasser Renovation 2,Shuwaikh Main,Shuwaikh Main,Black+Decker Dust Mask Respirator 5kg,pc,8,12.183,,cash,,,Migrated from legacy system
SLS-90498,2026-01-07,Al-Enezi General Maintenance  Est. 10,Rai Branch,Rai Branch,Hilti Inverter Generator 20L,Pieces,10,29.323,,cash,,455.106,
SLS-90498,2026-01-07,Al-Enezi General Maintenance  Est. 10,Rai Branch,Rai Branch,Al-Fanar Safety Helmet Medium,PCS,11,KWD 14.716,,cash,,,Migrated from legacy system
SLS-90499,2025-08-07,Farwaniya Fix-It Center  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Crown Cordless Drill 3/8 inch,PCS,10,49.260,,bank_transfer,,515.412,Migrated from legacy system
SLS-90499,2025-08-07,Farwaniya Fix-It Center  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Tolsen Wall Switch 22 Gauge,PCS,12,KWD 1.901,,bank_transfer,,,
SLS-90500,2026-02-27,Al-Marzouq Home 9,Shuwaikh Main,Shuwaikh Main,Crown Thermal Insulation Sheet 8mm,PCS,12,KWD 27.804,,credit,2026-05-28,488.326,Migrated from legacy system
SLS-90500,2026-02-27,Al-Marzouq Home 9,Shuwaikh Main,Shuwaikh Main,Truper Inverter Generator 50Kg,Nos,9,17.618,3.884,credit,2026-05-28,,
SLS-90501,2025-10-25,Bin Hindi Property  Est. 2,Fahaheel Branch,Fahaheel Branch,Ridgid Super Glue 20mm,PCS,3,24.879,,bank_transfer,,74.637,
SLS-90502,2025-10-17,Gulf Facility Management 4,Ardiya Warehouse,Ardiya Warehouse,Ridgid Laser Level 20 Gauge,PCS,5,6.647,,cash,,KD 119.197,Migrated from legacy system
SLS-90502,2025-10-17,Gulf Facility Management 4,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Sledge Hammer 12mm,PCS,6,14.327,,cash,,,Migrated from legacy system
SLS-90503,2026-03-23,First Gulf Interiors,Rai Branch,Rai Branch,Black+Decker Wall Plug 900W,Nos,7,3.874,0.985,bank_transfer,,KD 26.133,
SLS-90504,2026-01-01,Al-Enezi General Maintenance  Est. 12,Rai Branch,Rai Branch,Black+Decker Machine Screw 20L,PCS,5,17.069,,credit,2026-04-01,85.345,Migrated from legacy system
SLS-90505,2026-03-24,Al-Fahad Contracting 10,Shuwaikh Main,Shuwaikh Main,Bosch Spray Paint Can 16mm,PCS,1,27.296,,bank_transfer,,122.352,
SLS-90505,2026-03-24,Al-Fahad Contracting 10,Shuwaikh Main,Shuwaikh Main,Black+Decker Thermal Insulation Sheet 25kg,PCS,4,23.764,,bank_transfer,,,Migrated from legacy system
SLS-90506,2025-09-24,Al-Sabah Villa Services 3,Fahaheel Branch,Fahaheel Branch,DeWalt Ready Mix Mortar 3/8 inch,PCS,7,11.500,,cash,,421.224,
SLS-90506,2025-09-24,Al-Sabah Villa Services 3,Fahaheel Branch,Fahaheel Branch,Truper Garden Shovel 18L,PCS,11,KWD 29.308,,cash,,,Migrated from legacy system
SLS-90506,2025-09-24,Al-Sabah Villa Services 3,Fahaheel Branch,Fahaheel Branch,MAKITA GARDEN CART 24 GAUGE,PCS,3,6.112,,cash,,,
SLS-90507,2026-07-13,"Farwaniya  Fix-It Center 10,",Fahaheel Branch,Fahaheel Branch,Ridgid Common Nail 10kg,PCS,1,29.552,,credit,2026-08-12,210.322,Migrated from legacy system
SLS-90507,2026-07-13,"Farwaniya  Fix-It Center 10,",Fahaheel Branch,Fahaheel Branch,Truper Welding Gloves 1L,PCS,2,4.313,,credit,2026-08-12,,Migrated from legacy system
SLS-90507,2026-07-13,"Farwaniya  Fix-It Center 10,",Fahaheel Branch,Fahaheel Branch,Sata Dust Mask Respirator Small,PCS,7,24.592,,credit,2026-08-12,,
SLS-90508,2026-05-16,Salem Al-Rashidi 8,Fahaheel Branch,Fahaheel Branch,Total Circular Saw 9L,PCS,6,17.247,,cash,,103.482,Migrated from legacy system
