saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90691,29/6/2026,Hawally Repair Shop,Fahaheel Branch,Fahaheel Branch,Yato Tape Measure 1500W,PCS,4,29.231,,cash,,417.614,
SLS-90691,29/6/2026,Hawally Repair Shop,Fahaheel Branch,Fahaheel Branch,Crown Copper Tee 32mm,PCS,10,30.069,,cash,,,
SLS-90692,15/2/2026, Al-Fahad Contracting  Est. 2 ,Shuwaikh Main,Shuwaikh Main,Stanley Sandpaper Sheet 3/8 inch,PC,10,8.612,,cash,,173.824,
SLS-90692,15/2/2026, Al-Fahad Contracting  Est. 2 ,Shuwaikh Main,Shuwaikh Main,Dewalt Extension Cord 25Mm,PCS,3,29.351,0.349,cash,,,Migrated from legacy system
SLS-90693,12/4/2026,Farwaniya Fix-It Center 2,Ardiya Warehouse,Ardiya Warehouse,Truper Locking Pliers 450W,PCS,6,31.151,,bank_transfer,,259.121,Migrated from legacy system
SLS-90693,12/4/2026,Farwaniya Fix-It Center 2,Ardiya Warehouse,Ardiya Warehouse,TOTAL SPIRIT LEVEL 2000W,PCS,11,6.565,,bank_transfer,,,
SLS-90694,19/10/2025,Desert Rose Interiors 12,Fahaheel Branch,Fahaheel Branch,Sata Vernier Caliper 4L,PCS,11,9.007,,credit,3/12/2025,99.077,
SLS-90695,23/12/2025,Al-Zamil Villas,Ardiya Warehouse,Ardiya Warehouse,Yato Spirit Level 20 Gauge,PC,10,3.787,,bank_transfer,,37.870,Migrated from legacy system
SLS-90696,6/1/2026,"Al-Roumi Renovation 7,",Fahaheel Branch,Fahaheel Branch,Bosch Claw Hammer 4L,PCS,9,30.303,,bank_transfer,,272.727,Migrated from legacy system
SLS-90697,28/8/2025,Bin Hindi Property  Est. 5,Fahaheel Branch,Fahaheel Branch,Ridgid Wood Router 18L,PCS,6,15.359,,cash,,KWD 419.723,Migrated from legacy system
SLS-90697,28/8/2025,Bin Hindi Property  Est. 5,Fahaheel Branch,Fahaheel Branch,gulf star ready mix mortar 1l,PCS,11,29.779,,cash,,,Migrated from legacy system
SLS-90698,24/8/2025,Al-Zamil Villas 6,Ardiya Warehouse,Ardiya Warehouse,Crown Thermal Insulation Sheet 8mm,PCS,12,27.804,,credit,23/9/2025,333.648,
SLS-90699,7/6/2026,Salem Al-Rashidi 7,Fahaheel Branch,Fahaheel Branch,Ingco Epoxy Adhesive 1500W,PCS,10,15.988,,credit,6/8/2026,159.880,
SLS-90700,4/11/2025,Modern Home Fix-It 11,Fahaheel Branch,Fahaheel Branch,Karcher Mini Grinder 24 Gauge,PC,8,34.128,5.582,cash,,267.442,
SLS-90701,5/6/2026,Al-Ghanim Home Repairs 9,Shuwaikh Main,Shuwaikh Main, Sata Cutting Disc 50kg .,pcs,1,9.113,,bank_transfer,,9.113,
SLS-90702,23/7/2026,Fahaheel Home Services 5,Rai Branch,Rai Branch,DeWalt Plastic Water Tank 3/4 inch,pc,4,5.518,,cash,,22.072,Migrated from legacy system
SLS-90703,15/8/2025,Salmiya Handyman Services 11,Fahaheel Branch,Fahaheel Branch,Stanley Inverter Generator 10kg,pc,8,23.282,8.433,cash,,177.823,
SLS-90704,7/7/2026,Desert Rose Interiors 4,Fahaheel Branch,Fahaheel Branch,Tolsen Wood Screw 1L,PCS,12,29.914,,cash,,358.968,Migrated from legacy system
SLS-90705,12/2/2026,Bin Hindi Property 7,Shuwaikh Main,Shuwaikh Main, BOSCH CIRCULAR SAW 8MM ,PC,6,27.302,,cash,,367.704,Migrated from legacy system
SLS-90705,12/2/2026,Bin Hindi Property 7,Shuwaikh Main,Shuwaikh Main,  Gulf Star Wheelbarrow 1/2 inch,PCS,10,11.463,,cash,,,
SLS-90705,12/2/2026,Bin Hindi Property 7,Shuwaikh Main,Shuwaikh Main,Bosch Thermal Insulation Sheet 18 Gauge,PCS,9,9.918,,cash,,,Migrated from legacy system
SLS-90706,21/1/2026,Modern Home Fix-It  Est. 5,Ardiya Warehouse,Ardiya Warehouse,skil padlock 750w,PC,12,1.982,,cash,,80.493,
SLS-90706,21/1/2026,Modern Home Fix-It  Est. 5,Ardiya Warehouse,Ardiya Warehouse,Crown Wood Chisel 20 Gauge,PCS,9,KD 6.301,,cash,,,Migrated from legacy system
SLS-90707,5/9/2025,Al-Ajmi Interiors 11,Fahaheel Branch,Fahaheel Branch, Sata Copper Tee 650W ,PCS,1,KD 18.314,,bank_transfer,,89.803,Migrated from legacy system
SLS-90707,5/9/2025,Al-Ajmi Interiors 11,Fahaheel Branch,Fahaheel Branch,Metabo Tool Kit 50mm Pieces,PC,7,7.307,,bank_transfer,,,
SLS-90707,5/9/2025,Al-Ajmi Interiors 11,Fahaheel Branch,Fahaheel Branch,DeWalt Door Hinge 16mm,PCS,10,KWD 2.034,,bank_transfer,,,Migrated from legacy system
SLS-90708,5/9/2025,Fahaheel Home Services 4,Fahaheel Branch,Fahaheel Branch,Truper Kitchen Mixer 6Mm,PCS,11,15.801,,credit,20/9/2025,173.811,Migrated from legacy system
SLS-90709,30/12/2025,Al-Wazzan Maintenance 10,Shuwaikh Main,Shuwaikh Main,Makita Garden Cart 450W.,PCS,5,27.196,,credit,28/2/2026,255.237,Migrated from legacy system
SLS-90709,30/12/2025,Al-Wazzan Maintenance 10,Shuwaikh Main,Shuwaikh Main,Gulf Star PPR Pipe Small,PCS,8,9.746,,credit,28/2/2026,,
SLS-90709,30/12/2025,Al-Wazzan Maintenance 10,Shuwaikh Main,Shuwaikh Main,Skil Claw Hammer Small,PC,3,13.763,,credit,28/2/2026,,
SLS-90710,10/10/2025,Ahmadi Villa Care 12,Rai Branch,Rai Branch,Skil MIG Welder 5kg,PCS,7,13.565,,cash,,94.955,
SLS-90711,28/10/2025,  Al-Fahad Contracting 8,Shuwaikh Main,Shuwaikh Main, Metabo Wall Primer Large ,Pieces,2,29.709,,credit,12/12/2025,KD 192.983,
SLS-90711,28/10/2025,  Al-Fahad Contracting 8,Shuwaikh Main,Shuwaikh Main,DeWalt Thermal Insulation Sheet 10kg,PCS,4,10.886,1.905,credit,12/12/2025,,Migrated from legacy system
SLS-90711,28/10/2025,  Al-Fahad Contracting 8,Shuwaikh Main,Shuwaikh Main,Sata Emulsion Paint 1 inch,PCS,6,15.321,,credit,12/12/2025,,
SLS-90712,28/9/2025,Jahra Building Supplies Buyer  Est. 6,Rai Branch,Rai Branch,Black+Decker Tile Adhesive Bag 3/8 inch,pcs,3,3.376,,credit,27/11/2025,409.811,
SLS-90712,28/9/2025,Jahra Building Supplies Buyer  Est. 6,Rai Branch,Rai Branch,Crown PPR Pipe 1L,PCS,5,72.231,,credit,27/11/2025,,
SLS-90712,28/9/2025,Jahra Building Supplies Buyer  Est. 6,Rai Branch,Rai Branch,Hilti Tool Kit 12mm Pieces,PCS,8,4.816,,credit,27/11/2025,,Migrated from legacy system
SLS-90713,23/8/2025,  Bin Hindi Property 4,Fahaheel Branch,Fahaheel Branch,Metabo Copper Tee 10kg,PCS,6,24.900,,bank_transfer,,195.408,
SLS-90713,23/8/2025,  Bin Hindi Property 4,Fahaheel Branch,Fahaheel Branch,SKIL CEMENT BAG 450W,PCS,2,23.004,,bank_transfer,,,
SLS-90714,13/10/2025,Al-Mutairi Est. 13,Ardiya Warehouse,Ardiya Warehouse,Total Hi-Vis Safety Vest 750W,PCS,6,12.394,,cash,,74.364,Migrated from legacy system
SLS-90715,7/11/2025,Salmiya Handyman Services 6,Ardiya Warehouse,Ardiya Warehouse,Sata Screwdriver Set 1kg,PCS,3,14.789,,bank_transfer,,44.367,
SLS-90716,17/9/2025,Salem Al-Rashidi 13,Rai Branch,Rai Branch,Crown Steel Toe Safety Boots 24 Gauge,Pieces,8,KWD 35.211,,bank_transfer,,329.980,Migrated from legacy system
SLS-90716,17/9/2025,Salem Al-Rashidi 13,Rai Branch,Rai Branch,DeWalt Copper Tee Small,PCS,7,7.126,1.590,bank_transfer,,,
SLS-90717,2/7/2026,Jahra Building Supplies Buyer  Est. 5,Rai Branch,Rai Branch,HILTI RUBBER MALLET 50KG,PCS,10,5.609,KD 0.928,credit,30/9/2026,431.312,Migrated from legacy system
SLS-90717,2/7/2026,Jahra Building Supplies Buyer  Est. 5,Rai Branch,Rai Branch,Truper Paint Thinner 20 Gauge.,Pieces,10,37.615,,credit,30/9/2026,,
SLS-90718,1/1/2026,Al-Ajmi Interiors  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Stanley Tape Measure 18 Gauge,PCS,9,22.929,,credit,2/3/2026,KWD 353.711,Migrated from legacy system
SLS-90718,1/1/2026,Al-Ajmi Interiors  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Ingco Portable Generator 22 Gauge,PCS,5,30.737,KWD 6.335,credit,2/3/2026,,
SLS-90719,3/3/2026,SALEM AL-RASHIDI 6,Ardiya Warehouse,Ardiya Warehouse,Skil Door Hinge 20 Gauge,PC,7,27.661,,cash,,715.444,
SLS-90719,3/3/2026,SALEM AL-RASHIDI 6,Ardiya Warehouse,Ardiya Warehouse,Yato Grinding Disc 3/8 inch,PCS,10,31.727,,cash,,,
SLS-90719,3/3/2026,SALEM AL-RASHIDI 6,Ardiya Warehouse,Ardiya Warehouse,Hitachi Cold Chisel 16 Gauge,PCS,7,29.221,,cash,,,Migrated from legacy system
SLS-90720,17/11/2025,Al-Osaimi Maintenance 2,Rai Branch,Rai Branch,Al-Fanar Laser Level 10mm,PCS,12,29.747,,credit,15/2/2026,514.280,
SLS-90720,17/11/2025,Al-Osaimi Maintenance 2,Rai Branch,Rai Branch,Hitachi Scaffolding Frame 9L,PCS,5,13.752,2.004,credit,15/2/2026,,Migrated from legacy system
SLS-90720,17/11/2025,Al-Osaimi Maintenance 2,Rai Branch,Rai Branch,Skil Step Stool XL,PCS,5,18.112,,credit,15/2/2026,,
SLS-90721,22/12/2025,Al-Qadi Household,Fahaheel Branch,Fahaheel Branch,Karcher Platform Ladder 4L,Nos,7,31.252,,bank_transfer,,218.764,
SLS-90722,27/8/2025,Al-Ghanim Home Repairs 9,Ardiya Warehouse,Ardiya Warehouse,Skil Sledge Hammer Small,PCS,8,2.510,,bank_transfer,,20.080,Migrated from legacy system
SLS-90723,3/10/2025,Gulf Facility Management 6,Ardiya Warehouse,Ardiya Warehouse,Hilti Welding Mask 1/4 inch,PCS,8,375.922,,credit,17/11/2025,3031.325,Migrated from legacy system
SLS-90723,3/10/2025,Gulf Facility Management 6,Ardiya Warehouse,Ardiya Warehouse, Tolsen Tile Adhesive Bag 450W ,PCS,3,7.983,,credit,17/11/2025,,Migrated from legacy system
SLS-90724,28/2/2026,First Gulf Interiors 8,Fahaheel Branch,Fahaheel Branch,Yato Wheelbarrow Large,PCS,9,3.814,0.667,bank_transfer,,119.288,Migrated from legacy system
SLS-90724,28/2/2026,First Gulf Interiors 8,Fahaheel Branch,Fahaheel Branch,Metabo Tool Kit 50Kg Pieces,PCS,3,19.919,,bank_transfer,,,
SLS-90724,28/2/2026,First Gulf Interiors 8,Fahaheel Branch,Fahaheel Branch,Al-Fanar Construction Adhesive 1kg,PCS,1,25.872,,bank_transfer,,,
SLS-90725,23/9/2025, Al-Qadi Household  Est. 7 ,Shuwaikh Main,Shuwaikh Main,Stanley Work Gloves 650W,PCS,2,25.792,,cash,,51.584,
SLS-90726,11/11/2025,NASSER AL-HAJERI 13,Shuwaikh Main,Shuwaikh Main,  skil enamel paint 1l,PC,11,8.720,,cash,,231.625,Migrated from legacy system
SLS-90726,11/11/2025,NASSER AL-HAJERI 13,Shuwaikh Main,Shuwaikh Main,Crown Machine Screw 650W,PCS,5,27.141,,cash,,,Migrated from legacy system
SLS-90727,5/8/2026,Modern Home Fix-It 11,Rai Branch,Rai Branch,Sata Super Glue 18L,Nos,5,0.408,KWD 0.084,bank_transfer,,1.956,Migrated from legacy system
SLS-90728,2/3/2026,  Al-Zamil Villas,Ardiya Warehouse,Ardiya Warehouse,Bosch Claw Hammer 4L,PCS,11,30.303,,bank_transfer,,333.333,Migrated from legacy system
SLS-90729,19/6/2026,"Al-Khaled General Trading 4,",Shuwaikh Main,Shuwaikh Main,  Crown Hex Nut 1 inch,PCS,12,17.683,,credit,17/9/2026,1246.498,
SLS-90729,19/6/2026,"Al-Khaled General Trading 4,",Shuwaikh Main,Shuwaikh Main,Sata Pruning Shears 16 Gauge,PCS,8,KWD 96.404,,credit,17/9/2026,,
SLS-90729,19/6/2026,"Al-Khaled General Trading 4,",Shuwaikh Main,Shuwaikh Main,Black+Decker Circular Saw 18L,PCS,9,29.230,,credit,17/9/2026,,
SLS-90730,5/9/2025,Al-Nasser Renovation 9,Fahaheel Branch,Fahaheel Branch,Makita Ball Valve 40Mm,PC,3,23.505,,cash,,224.753,
SLS-90730,5/9/2025,Al-Nasser Renovation 9,Fahaheel Branch,Fahaheel Branch,Total PU Foam Filler 16mm,PCS,7,22.034,,cash,,,
SLS-90731,17/6/2026,Bayt Al-Jomard  Est. 8,Rai Branch,Rai Branch,Skil Sledge Hammer 20mm,PCS,10,36.205,,cash,,469.389,
SLS-90731,17/6/2026,Bayt Al-Jomard  Est. 8,Rai Branch,Rai Branch,Ridgid Safety Helmet 25kg,PCS,1,3.623,,cash,,,Migrated from legacy system
SLS-90731,17/6/2026,Bayt Al-Jomard  Est. 8,Rai Branch,Rai Branch,Crown Garden Shovel 450W,PCS,4,25.929,,cash,,,Migrated from legacy system
SLS-90732,3/7/2026,Ahmad Al-Kandari 12,Ardiya Warehouse,Ardiya Warehouse,Sata PVC Pipe 3/8 inch,PCS,2,5.501,KD 0.083,cash,,10.919,Migrated from legacy system
SLS-90733,14/11/2025,First Gulf Interiors  Est. 10,Ardiya Warehouse,Ardiya Warehouse,Yato Epoxy Adhesive 4L,PCS,11,5.055,1.540,cash,,62.723,Migrated from legacy system
SLS-90733,14/11/2025,First Gulf Interiors  Est. 10,Ardiya Warehouse,Ardiya Warehouse,Hitachi Enamel Paint 9L,PCS,3,2.886,,cash,,,Migrated from legacy system
SLS-90734,14/11/2025,al-anjari villas 11,Shuwaikh Main,Shuwaikh Main,Stanley Wheelbarrow 1kg,pcs,12,10.803,,cash,,203.202,
SLS-90734,14/11/2025,al-anjari villas 11,Shuwaikh Main,Shuwaikh Main,DeWalt Hi-Vis Safety Vest 50kg,Pieces,6,12.261,,cash,,,
SLS-90735,25/9/2025,Al-Marzouq Home 9,Shuwaikh Main,Shuwaikh Main,Ridgid Inverter Generator Medium,pc,9,2.406,,cash,,39.766,Migrated from legacy system
SLS-90735,25/9/2025,Al-Marzouq Home 9,Shuwaikh Main,Shuwaikh Main,Gulf Star Cutting Disc 4L,PCS,2,9.056,,cash,,,Migrated from legacy system
SLS-90736,18/9/2025,Nasser Al-Hajeri  Est. 10,Ardiya Warehouse,Ardiya Warehouse,Truper Expansion Anchor 1/4 inch,PCS,9,17.167,,credit,17/11/2025,154.503,Migrated from legacy system
SLS-90737,25/10/2025,Modern Home Fix-It 12,Rai Branch,Rai Branch,Sata Steel Toe Safety Boots 1L,PCS,9,21.571,,cash,,194.139,
SLS-90738,14/6/2026,Al-Nasser Renovation 10,Rai Branch,Rai Branch,Makita Circular Saw 22 Gauge,PCS,5,16.920,,credit,14/7/2026,84.600,Migrated from legacy system
SLS-90739,22/11/2025,Union Facility Services 10.,Fahaheel Branch,Fahaheel Branch,DeWalt Super Glue 4L,PCS,12,8.261,2.897,bank_transfer,,366.881,Migrated from legacy system
SLS-90739,22/11/2025,Union Facility Services 10.,Fahaheel Branch,Fahaheel Branch,Black+Decker Wall Primer 1 inch,PCS,1,10.430,,bank_transfer,,,
SLS-90739,22/11/2025,Union Facility Services 10.,Fahaheel Branch,Fahaheel Branch,DeWalt  Garden Hose 1500W,PCS,8,KWD 32.527,,bank_transfer,,,
SLS-90740,29/3/2026,Al-Ajmi Interiors 11,Rai Branch,Rai Branch,Ridgid Door Handle 450W,Nos,3,4.510,0.254,credit,13/4/2026,97.884,Migrated from legacy system
SLS-90740,29/3/2026,Al-Ajmi Interiors 11,Rai Branch,Rai Branch,Crown Electric Planer 10Kg,PCS,4,21.152,,credit,13/4/2026,,
SLS-90741,29/3/2026,Al-Wazzan Maintenance 2,Fahaheel Branch,Fahaheel Branch,Sata Digging Spade 18L,PCS,10,18.493,,credit,28/4/2026,196.562,Migrated from legacy system
SLS-90741,29/3/2026,Al-Wazzan Maintenance 2,Fahaheel Branch,Fahaheel Branch,Tolsen Garden Hose 8mm,PCS,7,KD 1.745,0.583,credit,28/4/2026,,
SLS-90742,4/9/2025,Modern Home Fix-It  Est.,Rai Branch,Rai Branch,Crown Ready Mix Mortar 25mm,PCS,5,14.621,,cash,,73.105,
SLS-90743,27/8/2025,First Gulf Interiors 3,Ardiya Warehouse,Ardiya Warehouse,Karcher Garden Shovel 18 Gauge,PCS,11,13.805,,bank_transfer,,224.806,Migrated from legacy system
SLS-90743,27/8/2025,First Gulf Interiors 3,Ardiya Warehouse,Ardiya Warehouse,Sata Thermal Insulation Sheet 22 Gauge,PCS,3,24.317,,bank_transfer,,,Migrated from legacy system
SLS-90744,9/1/2026,Al-Bahar Property Services  Est. 2,Rai Branch,Rai Branch,Black+Decker MCB Circuit Breaker 650W,PCS,5,5.702,,credit,9/4/2026,388.558,
SLS-90744,9/1/2026,Al-Bahar Property Services  Est. 2,Rai Branch,Rai Branch,Tolsen Flexible Wire 1 inch,PCS,11,23.812,,credit,9/4/2026,,Migrated from legacy system
SLS-90744,9/1/2026,Al-Bahar Property Services  Est. 2,Rai Branch,Rai Branch,Crown Circular Saw 1/2 inch,Nos,4,KWD 24.529,,credit,9/4/2026,,Migrated from legacy system
SLS-90745,24/6/2026,Al-Mutairi Est. 4,Fahaheel Branch,Fahaheel Branch,Black+Decker MCB Circuit Breaker 3/8 inch,PCS,5,32.002,,cash,,1086.920,Migrated from legacy system
SLS-90745,24/6/2026,Al-Mutairi Est. 4,Fahaheel Branch,Fahaheel Branch,Karcher Safety Goggles 40mm,PCS,6,154.485,,cash,,,Migrated from legacy system
SLS-90746,19/9/2025,Gulf Builders 5,Fahaheel Branch,Fahaheel Branch,Sata Door Handle 40mm,PCS,9,1.926,,cash,,17.334,Migrated from legacy system
SLS-90747,15/6/2026,Al-Wazzan Maintenance 10,Fahaheel Branch,Fahaheel Branch,Yato Pop Rivet Small,PCS,1,31.270,0.472,cash,,99.093,Migrated from legacy system
SLS-90747,15/6/2026,Al-Wazzan Maintenance 10,Fahaheel Branch,Fahaheel Branch,Crown Hex Bolt 24 Gauge,PCS,7,10.252,3.469,cash,,,Migrated from legacy system
SLS-90748,2/8/2026,Bayt Al-Jomard  Est..,Shuwaikh Main,Shuwaikh Main,Skil Laser Level 22 Gauge,PCS,2,4.734,,credit,16/9/2026,63.868,
SLS-90748,2/8/2026,Bayt Al-Jomard  Est..,Shuwaikh Main,Shuwaikh Main,Skil Sandpaper Sheet 1 inch,PCS,2,27.629,KD 0.858,credit,16/9/2026,,
SLS-90749,9/2/2026,  Al-Zamil Villas,Shuwaikh Main,Shuwaikh Main,Yato LED Bulb 5kg,PCS,7,30.372,5.786,cash,,206.818,
SLS-90750,2/12/2025,Fahaheel Home Services  Est. 12,Shuwaikh Main,Shuwaikh Main,Yato Epoxy Adhesive 4L,PCS,9,5.055,,bank_transfer,,KWD 76.215,
SLS-90750,2/12/2025,Fahaheel Home Services  Est. 12,Shuwaikh Main,Shuwaikh Main,Makita Step Stool 22 Gauge,PCS,4,7.680,,bank_transfer,,,
SLS-90751,21/1/2026,Ahmadi Villa Care 12,Ardiya Warehouse,Ardiya Warehouse,Karcher Cutting Disc 50mm,PCS,12,35.495,16.851,cash,,409.089,Migrated from legacy system
SLS-90752,7/5/2026,Al-Yaqout Villas 8,Shuwaikh Main,Shuwaikh Main,Gulf Star Safety Goggles 3/8 inch,PCS,4,5.652,,cash,,22.608,
SLS-90753,16/11/2025,"First Gulf Interiors 9,",Shuwaikh Main,Shuwaikh Main,GULF STAR MCB CIRCUIT BREAKER 32MM  ,Pieces,7,1.977,,credit,14/2/2026,93.711,
SLS-90753,16/11/2025,"First Gulf Interiors 9,",Shuwaikh Main,Shuwaikh Main,Makita PU Foam Filler 1200W,PC,12,6.656,,credit,14/2/2026,,Migrated from legacy system
SLS-90754,20/8/2025,Al-Roumi Renovation 11,Shuwaikh Main,Shuwaikh Main,  Crown Sandpaper Sheet 1/4 inch,PCS,11,KWD 22.751,,bank_transfer,,250.261,
SLS-90755,4/6/2026,Al-Fahad Contracting 9,Fahaheel Branch,Fahaheel Branch,Hilti Machine Screw Large,PCS,1,7.609,,credit,4/7/2026,7.609,
SLS-90756,29/7/2026,Ahmad Al-Kandari  Est. 9,Shuwaikh Main,Shuwaikh Main,Makita Tool Kit 25kg Pieces,pc,6,20.983,,bank_transfer,,125.898,Migrated from legacy system
SLS-90757,13/2/2026,Al-Marzouq Home 7,Rai Branch,Rai Branch,Ridgid PPR Pipe 16 Gauge,PCS,2,16.943,,bank_transfer,,68.886,
SLS-90757,13/2/2026,Al-Marzouq Home 7,Rai Branch,Rai Branch,Sata Gate Valve 3/8 inch,PCS,2,17.500,,bank_transfer,,,Migrated from legacy system
SLS-90758,30/3/2026, Al-Fahad Contracting  Est. 2 ,Fahaheel Branch,Fahaheel Branch,Crown LED Bulb 1/2 inch,PCS,10,6.085,1.484,bank_transfer,,59.366,Migrated from legacy system
SLS-90759,27/3/2026,Al-Anjari Villas 5,Ardiya Warehouse,Ardiya Warehouse,Crown Welding Gloves Large,Pieces,2,32.520,,bank_transfer,,65.040,
SLS-90760,1/10/2025,Farwaniya Fix-It Center 6,Fahaheel Branch,Fahaheel Branch,Hitachi Jigsaw 1500W,PCS,11,8.437,1.122,credit,31/10/2025,91.685,Migrated from legacy system
SLS-90761,22/2/2026,Salmiya Handyman Services 4,Fahaheel Branch,Fahaheel Branch,Total Laser Level 16 Gauge,PCS,9,16.156,6.547,cash,,KWD 306.026,Migrated from legacy system
SLS-90761,22/2/2026,Salmiya Handyman Services 4,Fahaheel Branch,Fahaheel Branch,Tolsen Flood Light 1kg,PCS,11,KD 6.294,,cash,,,
SLS-90761,22/2/2026,Salmiya Handyman Services 4,Fahaheel Branch,Fahaheel Branch,Total Plastic Water Tank 5kg,pc,5,19.587,,cash,,,
SLS-90762,28/12/2025,Gulf Facility Management 4,Rai Branch,Rai Branch,Stanley PU Foam Filler Medium,PCS,8,6.878,,credit,26/2/2026,221.448,
SLS-90762,28/12/2025,Gulf Facility Management 4,Rai Branch,Rai Branch,"stanley wood router 900w,",PCS,8,20.803,,credit,26/2/2026,,Migrated from legacy system
SLS-90763,15/8/2025,Al-Anjari Villas 6,Ardiya Warehouse,Ardiya Warehouse,Yato Adjustable Wrench XL,PCS,2,35.679,,credit,13/11/2025,KD 115.674,Migrated from legacy system
SLS-90763,15/8/2025,Al-Anjari Villas 6,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Tool Kit 10kg Pieces,PCS,3,14.772,,credit,13/11/2025,,
SLS-90764,31/12/2025,First Gulf Interiors  Est. 10,Ardiya Warehouse,Ardiya Warehouse,Truper Self Tapping Screw 50Kg,Pieces,9,22.904,6.511,cash,,199.625,
SLS-90765,21/4/2026,Al-Bahar Property Services 10,Ardiya Warehouse,Ardiya Warehouse,Ridgid Digging Spade 10kg,PCS,9,12.572,2.444,cash,,306.125,Migrated from legacy system
SLS-90765,21/4/2026,Al-Bahar Property Services 10,Ardiya Warehouse,Ardiya Warehouse,Crown Vernier Caliper 6mm,PCS,5,17.049,,cash,,,Migrated from legacy system
SLS-90765,21/4/2026,Al-Bahar Property Services 10,Ardiya Warehouse,Ardiya Warehouse,Makita Platform Ladder 3/8 inch,PCS,11,10.016,,cash,,,
SLS-90766,3/3/2026,Continental Maintenance Co. 12,Shuwaikh Main,Shuwaikh Main,Hitachi Steel Chain 40mm,PC,6,35.986,5.387,credit,1/6/2026,210.529,
SLS-90767,18/2/2026,Desert Rose Interiors 3,Fahaheel Branch,Fahaheel Branch,Makita Sandpaper Sheet 50kg,PC,9,8.700,,bank_transfer,,144.528,Migrated from legacy system
SLS-90767,18/2/2026,Desert Rose Interiors 3,Fahaheel Branch,Fahaheel Branch,Truper Machine Screw Medium,PCS,12,KD 5.519,,bank_transfer,,,
SLS-90768,6/11/2025,Jahra Building Supplies Buyer 8,Ardiya Warehouse,Ardiya Warehouse,Hitachi Welding Electrode 9L,PCS,10,6.525,1.708,credit,6/12/2025,63.542,
SLS-90769,24/6/2026,Al-Mutairi Est. 6,Ardiya Warehouse,Ardiya Warehouse,Ridgid Aluminium Ladder 450W.,PCS,3,4.027,0.466,cash,,95.195,
SLS-90769,24/6/2026,Al-Mutairi Est. 6,Ardiya Warehouse,Ardiya Warehouse,Makita Claw Hammer 1L,PCS,12,6.965,,cash,,,Migrated from legacy system
SLS-90770,25/2/2026,Al-Anjari Villas  Est. 3,Ardiya Warehouse,Ardiya Warehouse,TOTAL WELDING MASK 1 INCH,PCS,6,31.111,9.302,credit,11/4/2026,273.305,
SLS-90770,25/2/2026,Al-Anjari Villas  Est. 3,Ardiya Warehouse,Ardiya Warehouse,hitachi mcb circuit breaker 18 gauge,pc,1,KD 31.043,,credit,11/4/2026,,Migrated from legacy system
SLS-90770,25/2/2026,Al-Anjari Villas  Est. 3,Ardiya Warehouse,Ardiya Warehouse,Total Self Tapping Screw 1/2 inch,PCS,8,8.130,0.142,credit,11/4/2026,,
SLS-90771,21/9/2025,Al-Ghanim Home Repairs 11,Rai Branch,Rai Branch,Crown Hi-Vis Safety Vest 18L,PCS,12,35.168,12.883,cash,,409.133,
SLS-90772,4/10/2025,Al-Mutairi Est. 4,Ardiya Warehouse,Ardiya Warehouse,Black+Decker PU Foam Filler 20 Gauge,PCS,5,4.426,0.871,credit,18/11/2025,291.097,Migrated from legacy system
SLS-90772,4/10/2025,Al-Mutairi Est. 4,Ardiya Warehouse,Ardiya Warehouse,Sata Ppr Pipe 50Kg,PCS,9,29.982,,credit,18/11/2025,,Migrated from legacy system
SLS-90773,18/5/2026,Jahra Building Supplies Buyer 10,Ardiya Warehouse,Ardiya Warehouse,"Karcher Sandpaper Sheet 40mm,",PCS,7,0.721,0.075,cash,,126.562,Migrated from legacy system
SLS-90773,18/5/2026,Jahra Building Supplies Buyer 10,Ardiya Warehouse,Ardiya Warehouse,Makita Flexible Wire 18L,PCS,6,20.265,,cash,,,
SLS-90774,13/4/2026,Bin Hindi Property  Est. 12,Rai Branch,Rai Branch,Bosch Scaffolding Frame 50kg,PCS,2,20.219,,cash,,474.535,Migrated from legacy system
SLS-90774,13/4/2026,Bin Hindi Property  Est. 12,Rai Branch,Rai Branch,Crown Aluminium Ladder 10mm,PCS,8,36.801,,cash,,,
SLS-90774,13/4/2026,Bin Hindi Property  Est. 12,Rai Branch,Rai Branch,Metabo Cordless Drill 3/4 inch,Pieces,11,12.699,,cash,,,Migrated from legacy system
SLS-90775,31/12/2025,Fahad Al-Otaibi 3,Ardiya Warehouse,Ardiya Warehouse,Crown Adjustable Wrench 25kg,PCS,10,14.811,,credit,14/2/2026,148.110,Migrated from legacy system
SLS-90776,1/12/2025, Al-Fahad Contracting  Est. 2 ,Fahaheel Branch,Fahaheel Branch,Skil PU Foam Filler Large,PCS,2,18.549,,cash,,37.098,Migrated from legacy system
SLS-90777,3/9/2025,Al-Yaqout Villas 8,Shuwaikh Main,Shuwaikh Main,Stanley Rubber Mallet 9L,PCS,12,5.372,,bank_transfer,,132.996,
SLS-90777,3/9/2025,Al-Yaqout Villas 8,Shuwaikh Main,Shuwaikh Main,Total Drawer Slide 50kg,PCS,4,17.133,,bank_transfer,,,
