saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90168,12/8/2025,Farwaniya Fix-It Center 3,Ardiya Warehouse,Ardiya Warehouse,Makita MIG Welder 3/8 inch,Nos,10,31.146,,bank_transfer,,KD 523.630,Migrated from legacy system
SLS-90168,12/8/2025,Farwaniya Fix-It Center 3,Ardiya Warehouse,Ardiya Warehouse,DeWalt Super Glue 10kg,PCS,10,21.217,,bank_transfer,,,Migrated from legacy system
SLS-90169,23/9/2025,"gulf builders  est. 13,",Fahaheel Branch,Fahaheel Branch,hilti  wood screw 24 gauge,Pieces,9,23.178,4.008,cash,,204.594,
SLS-90170,13/9/2025,Al-Nasser Renovation 7,Shuwaikh Main,Shuwaikh Main,karcher adjustable wrench 5kg,PCS,6,31.736,,credit,13/10/2025,350.336,Migrated from legacy system
SLS-90170,13/9/2025,Al-Nasser Renovation 7,Shuwaikh Main,Shuwaikh Main,TOLSEN WOOD ROUTER 10KG,PCS,8,19.990,,credit,13/10/2025,,Migrated from legacy system
SLS-90171,22/1/2026,Fahad Al-Otaibi 13,Rai Branch,Rai Branch,Makita Flood Light 1/4 inch,PCS,1,9.934,,cash,,238.999,
SLS-90171,22/1/2026,Fahad Al-Otaibi 13,Rai Branch,Rai Branch, Al-Fanar Cabinet Hinge 40mm ,PCS,10,23.421,5.145,cash,,,Migrated from legacy system
SLS-90172,15/3/2026,Al-Enezi General Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,Karcher Plastic Water Tank Medium,PCS,4,KD 29.311,,credit,14/5/2026,117.244,Migrated from legacy system
SLS-90173,5/10/2025,Union Facility Services 13,Ardiya Warehouse,Ardiya Warehouse,Stanley Garden Hose 650W,PCS,10,29.518,,cash,,435.164,Migrated from legacy system
SLS-90173,5/10/2025,Union Facility Services 13,Ardiya Warehouse,Ardiya Warehouse,Truper PVC Conduit Pipe 1L,PCS,4,34.996,,cash,,,
SLS-90174,19/1/2026,Al-Zamil Villas  Est. 9,Rai Branch,Rai Branch,Ridgid Galvanized Metal Sheet 16 Gauge,Pieces,2,34.061,,bank_transfer,,68.122,
SLS-90175,18/3/2026,Desert Rose Interiors 2,Fahaheel Branch,Fahaheel Branch,Metabo Digging Spade 20L,PCS,9,13.502,,credit,17/5/2026,121.518,Migrated from legacy system
SLS-90176,10/12/2025,Bayt Al-Jomard 3,Shuwaikh Main,Shuwaikh Main,Karcher Padlock XL,PCS,1,5.016,,cash,,60.969,
SLS-90176,10/12/2025,Bayt Al-Jomard 3,Shuwaikh Main,Shuwaikh Main,Black+Decker Cement Bag 1L,PCS,4,6.302,0.964,cash,,,Migrated from legacy system
SLS-90176,10/12/2025,Bayt Al-Jomard 3,Shuwaikh Main,Shuwaikh Main,Tolsen Gate Valve 900W,PCS,1,31.709,,cash,,,
SLS-90177,11/10/2025,Ahmadi Villa Care  Est. 2,Rai Branch,Rai Branch,bosch jigsaw 50kg,PCS,3,15.245,,credit,25/11/2025,52.350,Migrated from legacy system
SLS-90177,11/10/2025,Ahmadi Villa Care  Est. 2,Rai Branch,Rai Branch,Al-Fanar Jigsaw 16mm,PCS,2,3.391,KD 0.167,credit,25/11/2025,,Migrated from legacy system
SLS-90178,29/8/2025,Fahad Al-Otaibi  Est. 5.,Fahaheel Branch,Fahaheel Branch,Hilti Spray Paint Can Small,Pieces,1,2.207,,cash,,70.558,
SLS-90178,29/8/2025,Fahad Al-Otaibi  Est. 5.,Fahaheel Branch,Fahaheel Branch,BLACK+DECKER PU FOAM FILLER SMALL,PCS,8,8.656,0.897,cash,,,
SLS-90179,20/12/2025,Al-Ghanim Home Repairs 8,Fahaheel Branch,Fahaheel Branch,Tolsen Laser Level 12mm,PCS,9,4.526,,bank_transfer,,614.193,Migrated from legacy system
SLS-90179,20/12/2025,Al-Ghanim Home Repairs 8,Fahaheel Branch,Fahaheel Branch,Al-Fanar Wire Brush 25kg,PCS,9,27.854,,bank_transfer,,,
SLS-90179,20/12/2025,Al-Ghanim Home Repairs 8,Fahaheel Branch,Fahaheel Branch,Yato Combination Pliers 50mm,PCS,11,29.343,,bank_transfer,,,
SLS-90180,15/1/2026,Al-Ghanim Home Repairs 10,Rai Branch,Rai Branch,Gulf Star Silicone Sealant Tube XL,PCS,11,5.644,,credit,14/2/2026,71.544,
SLS-90180,15/1/2026,Al-Ghanim Home Repairs 10,Rai Branch,Rai Branch,Crown LED Bulb 9L,PCS,11,0.860,,credit,14/2/2026,,Migrated from legacy system
SLS-90181,31/7/2026,Salmiya Handyman Services 6,Shuwaikh Main,Shuwaikh Main,STANLEY TAPE MEASURE 1/4 INCH,PCS,4,KD 15.496,,cash,,61.984,Migrated from legacy system
SLS-90182,5/8/2026,Al-Nasser Renovation  Est. 11,Rai Branch,Rai Branch,Black+Decker Wood Screw 1200W,PCS,1,KD 19.552,,bank_transfer,,19.552,
SLS-90183,14/10/2025,Desert Rose Interiors 9,Ardiya Warehouse,Ardiya Warehouse,Sata Epoxy Adhesive 1 inch,PCS,7,KD 10.350,,cash,,KD 134.316,
SLS-90183,14/10/2025,Desert Rose Interiors 9,Ardiya Warehouse,Ardiya Warehouse,Stanley Hi-Vis Safety Vest 650W,PCS,7,8.838,,cash,,,Migrated from legacy system
SLS-90184,19/4/2026, Al-Bahar Property Services 9 ,Shuwaikh Main,Shuwaikh Main,DeWalt Paint Thinner 1500W,pc,9,1.580,,cash,,55.888,
SLS-90184,19/4/2026, Al-Bahar Property Services 9 ,Shuwaikh Main,Shuwaikh Main,DeWalt Welding Electrode Small,PCS,11,3.788,,cash,,,Migrated from legacy system
SLS-90185,24/6/2026,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,Truper Silicone Sealant Tube 1/2 inch,PCS,2,7.473,,cash,,73.944,
SLS-90185,24/6/2026,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,DeWalt Kitchen Mixer 16mm,Nos,3,19.666,,cash,,,
SLS-90186,1/12/2025,Al-Enezi General Maintenance 11,Ardiya Warehouse,Ardiya Warehouse,Yato Tile Adhesive Bag Medium,pc,10,20.676,,cash,,206.760,
SLS-90187,4/4/2026,Modern Home Fix-It  Est. 3,Fahaheel Branch,Fahaheel Branch,Gulf Star Grinding Disc Medium,PCS,3,6.401,KWD 0.435,credit,3/6/2026,18.768,
SLS-90188,26/1/2026,Al-Zamil Villas,Shuwaikh Main,Shuwaikh Main,MAKITA MACHINE SCREW 20 GAUGE,PCS,11,18.750,,credit,26/4/2026,373.431,Migrated from legacy system
SLS-90188,26/1/2026,Al-Zamil Villas,Shuwaikh Main,Shuwaikh Main,Gulf Star Welding Electrode 3/8 inch,PCS,7,23.883,,credit,26/4/2026,,Migrated from legacy system
SLS-90189,1/3/2026,Al-Rashed Villas 11,Ardiya Warehouse,Ardiya Warehouse,Truper Steel Toe Safety Boots 1/4 inch,PCS,12,29.194,,bank_transfer,,KD 350.328,
SLS-90190,10/8/2025,Al-Sabah Villa Services 6,Ardiya Warehouse,Ardiya Warehouse,Metabo Safety Helmet 1kg,PCS,10,15.452,,cash,,215.819,Migrated from legacy system
SLS-90190,10/8/2025,Al-Sabah Villa Services 6,Ardiya Warehouse,Ardiya Warehouse,Bosch Tile Adhesive Bag 1kg,PCS,3,18.853,2.652,cash,,,
SLS-90190,10/8/2025,Al-Sabah Villa Services 6,Ardiya Warehouse,Ardiya Warehouse,Sata Epoxy Adhesive 1/4 inch,PCS,12,0.616,,cash,,,Migrated from legacy system
SLS-90191,26/10/2025,Ahmad Al-Kandari 11,Shuwaikh Main,Shuwaikh Main,Truper Wood Router 10mm,PCS,4,20.641,,credit,25/12/2025,KWD 83.440,
SLS-90191,26/10/2025,Ahmad Al-Kandari 11,Shuwaikh Main,Shuwaikh Main,Stanley MIG Welder 5kg,PCS,2,0.460,0.044,credit,25/12/2025,,Migrated from legacy system
SLS-90192,8/12/2025,Bin Hindi Property  Est.,Rai Branch,Rai Branch,Metabo Spray Paint Can 1kg,PCS,1,21.499,,bank_transfer,,221.449,
SLS-90192,8/12/2025,Bin Hindi Property  Est.,Rai Branch,Rai Branch,Black+Decker Laser Level 750W,Nos,10,19.995,,bank_transfer,,,Migrated from legacy system
SLS-90193,24/4/2026,Bayt Al-Jomard  Est. 9,Ardiya Warehouse,Ardiya Warehouse,Yato Grinding Disc 3/8 inch,Pieces,12,31.727,,bank_transfer,,612.185,Migrated from legacy system
SLS-90193,24/4/2026,Bayt Al-Jomard  Est. 9,Ardiya Warehouse,Ardiya Warehouse,Metabo Drawer Slide 3/8 inch,PCS,12,4.317,2.162,bank_transfer,,,Migrated from legacy system
SLS-90193,24/4/2026,Bayt Al-Jomard  Est. 9,Ardiya Warehouse,Ardiya Warehouse,Hitachi PVC Conduit Pipe 3/4 inch,PCS,11,KWD 16.529,,bank_transfer,,,
SLS-90194,18/8/2025,al-rashed villas  est. 6,Shuwaikh Main,Shuwaikh Main,Sata Spray Paint Can 22 Gauge,PCS,11,16.693,,cash,,365.576,Migrated from legacy system
SLS-90194,18/8/2025,al-rashed villas  est. 6,Shuwaikh Main,Shuwaikh Main,Hilti Work Gloves 9L,Nos,9,20.217,,cash,,,
SLS-90195,4/6/2026,Farwaniya Fix-It Center 6,Rai Branch,Rai Branch,Gulf Star Wheelbarrow 9L,PCS,2,7.495,,bank_transfer,,142.102,Migrated from legacy system
SLS-90195,4/6/2026,Farwaniya Fix-It Center 6,Rai Branch,Rai Branch,Sata Construction Adhesive 1500W,PCS,8,15.889,,bank_transfer,,,
SLS-90196,4/11/2025, Al-Zamil Villas  Est. 5 ,Rai Branch,Rai Branch,Hilti Scaffolding Frame 2000W  ,pc,5,1.427,,cash,,7.135,Migrated from legacy system
SLS-90197,20/2/2026,Fahad Al-Otaibi,Fahaheel Branch,Fahaheel Branch,DeWalt Digging Spade 1kg,PCS,9,25.446,,credit,21/5/2026,329.338,
SLS-90197,20/2/2026,Fahad Al-Otaibi,Fahaheel Branch,Fahaheel Branch,Stanley PPR Pipe 1500W.,PCS,4,25.081,,credit,21/5/2026,,Migrated from legacy system
SLS-90198,2/8/2026,Modern Home Fix-It 2,Ardiya Warehouse,Ardiya Warehouse,Tolsen Jigsaw 10kg,PCS,12,17.328,,credit,1/9/2026,245.605,
SLS-90198,2/8/2026,Modern Home Fix-It 2,Ardiya Warehouse,Ardiya Warehouse,Ingco Self Tapping Screw 12mm,PCS,1,37.669,,credit,1/9/2026,,
SLS-90199,30/12/2025,al-fahad contracting 11,Rai Branch,Rai Branch,Stanley Cement Bag Medium,PCS,4,31.798,4.900,bank_transfer,,145.300,Migrated from legacy system
SLS-90199,30/12/2025,al-fahad contracting 11,Rai Branch,Rai Branch,gulf star hex nut 18l,PCS,1,23.008,,bank_transfer,,,
SLS-90200,21/4/2026,Al-Osaimi Maintenance  Est. 3,Shuwaikh Main,Shuwaikh Main,Truper Expansion Anchor 16mm,PCS,9,14.741,,cash,,306.696,
SLS-90200,21/4/2026,Al-Osaimi Maintenance  Est. 3,Shuwaikh Main,Shuwaikh Main,Crown Steel Chain 10kg,PCS,7,24.861,,cash,,,
SLS-90201,7/1/2026,Fahad Al-Otaibi 2,Fahaheel Branch,Fahaheel Branch,Yato Thermal Insulation Sheet Large.,PCS,3,4.416,,bank_transfer,,13.248,Migrated from legacy system
SLS-90202,12/3/2026,Jahra Building Supplies Buyer  Est. 6,Shuwaikh Main,Shuwaikh Main,Total Flat Screwdriver 20L,PCS,11,20.489,,credit,11/5/2026,260.912,Migrated from legacy system
SLS-90202,12/3/2026,Jahra Building Supplies Buyer  Est. 6,Shuwaikh Main,Shuwaikh Main,Black+Decker Wall Plug 1/2 inch,PCS,1,35.533,,credit,11/5/2026,,
SLS-90203,15/10/2025,Al-Ajmi Interiors 2,Fahaheel Branch,Fahaheel Branch,metabo wheelbarrow 9l,PCS,2,26.625,,cash,,53.250,
SLS-90204,14/9/2025,Al-Nasser Renovation 10,Ardiya Warehouse,Ardiya Warehouse,Skil Paint Thinner 25kg,PCS,11,11.904,5.865,credit,14/10/2025,125.079,
SLS-90205,19/7/2026,Jahra Building Supplies Buyer,Shuwaikh Main,Shuwaikh Main,Yato Tile Adhesive Bag Medium,PCS,10,8.402,,cash,,195.004,
SLS-90205,19/7/2026,Jahra Building Supplies Buyer,Shuwaikh Main,Shuwaikh Main,Karcher Safety Goggles 9L,PCS,8,13.873,,cash,,,
SLS-90206,14/8/2025,Al-Qadi Household 11,Shuwaikh Main,Shuwaikh Main,Ridgid Aluminium Ladder 20 Gauge,PCS,6,23.429,,cash,,KWD 140.574,
SLS-90207,13/3/2026,Al-Yaqout Villas 3,Rai Branch,Rai Branch,Ingco Paint Thinner 16mm,PCS,9,32.177,,bank_transfer,,289.593,Migrated from legacy system
SLS-90208,20/1/2026,Nasser Al-Hajeri 7,Shuwaikh Main,Shuwaikh Main,Hitachi Cutting Disc 900W,PCS,5,6.489,,cash,,47.697,
SLS-90208,20/1/2026,Nasser Al-Hajeri 7,Shuwaikh Main,Shuwaikh Main,Ridgid Concrete Nail 750W,PCS,2,KWD 7.626,,cash,,,Migrated from legacy system
SLS-90209,4/8/2026,Bin Hindi Property  Est. 5,Rai Branch,Rai Branch,Hitachi Combination Wrench 1kg,PCS,10,29.907,,credit,19/8/2026,299.070,
SLS-90210,3/1/2026,Al-Roumi Renovation 4,Fahaheel Branch,Fahaheel Branch,Crown PVC Conduit Pipe 3/8 inch,PCS,12,4.087,,cash,,49.044,Migrated from legacy system
SLS-90211,21/3/2026,Al-Duaij Maintenance 2,Ardiya Warehouse,Ardiya Warehouse,Crown Adjustable Wrench 25kg,PCS,8,14.811,,cash,,357.751,
SLS-90211,21/3/2026,Al-Duaij Maintenance 2,Ardiya Warehouse,Ardiya Warehouse,Sata Wood Router 450W,Pieces,1,KWD 1.952,0.049,cash,,,Migrated from legacy system
SLS-90211,21/3/2026,Al-Duaij Maintenance 2,Ardiya Warehouse,Ardiya Warehouse,Truper Flat Screwdriver 5kg.,PCS,10,KWD 24.791,10.550,cash,,,Migrated from legacy system
SLS-90212,4/3/2026,Al-Anjari Villas 8,Fahaheel Branch,Fahaheel Branch,metabo work gloves 1 inch,Nos,12,26.163,,credit,2/6/2026,313.956,
SLS-90213,31/12/2025,Farwaniya Fix-It Center 11,Ardiya Warehouse,Ardiya Warehouse,Tolsen Wall Primer Large,Pieces,9,5.600,KD 0.515,credit,30/1/2026,KD 49.885,
SLS-90214,24/1/2026,Al-Marzouq Home,Fahaheel Branch,Fahaheel Branch,Crown Vernier Caliper 10mm,PCS,4,25.954,2.907,bank_transfer,,372.602,Migrated from legacy system
SLS-90214,24/1/2026,Al-Marzouq Home,Fahaheel Branch,Fahaheel Branch,Metabo Tool Kit 25kg Pieces,PCS,8,20.750,,bank_transfer,,,Migrated from legacy system
SLS-90214,24/1/2026,Al-Marzouq Home,Fahaheel Branch,Fahaheel Branch,Sata ARC Welding Machine 4L,PCS,7,15.099,,bank_transfer,,,Migrated from legacy system
SLS-90215,31/10/2025,Al-Anjari Villas 7,Ardiya Warehouse,Ardiya Warehouse,Ingco Spring Washer 900W,PCS,4,20.312,2.483,cash,,78.765,
SLS-90216,9/12/2025,Jahra Building Supplies Buyer 4,Fahaheel Branch,Fahaheel Branch,Makita Epoxy Adhesive 450W,PCS,12,KD 18.207,,bank_transfer,,466.875,Migrated from legacy system
SLS-90216,9/12/2025,Jahra Building Supplies Buyer 4,Fahaheel Branch,Fahaheel Branch,Stanley Aluminium Ladder 9L,PC,7,27.831,,bank_transfer,,,
SLS-90216,9/12/2025,Jahra Building Supplies Buyer 4,Fahaheel Branch,Fahaheel Branch,Hilti Door Hinge 3/8 inch,Nos,2,26.787,,bank_transfer,,,Migrated from legacy system
SLS-90217,1/7/2026,Al-Sanea Property  Est. 12,Fahaheel Branch,Fahaheel Branch,Tolsen Machine Screw XL,PCS,10,18.448,,cash,,331.756,Migrated from legacy system
SLS-90217,1/7/2026,Al-Sanea Property  Est. 12,Fahaheel Branch,Fahaheel Branch,  Metabo Socket Wrench Set 1200W,PC,12,12.273,,cash,,,
SLS-90218,10/2/2026,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Tolsen Wall Switch 22 Gauge,PCS,6,1.901,,credit,12/3/2026,57.444,Migrated from legacy system
SLS-90218,10/2/2026,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Ridgid Grinding Disc Medium,PCS,3,15.346,,credit,12/3/2026,,Migrated from legacy system
SLS-90219,26/11/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,Tolsen Machine Screw 5kg,PCS,2,19.082,0.220,cash,,72.708,Migrated from legacy system
SLS-90219,26/11/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,Metabo Aluminium Ladder 3/8 inch,PCS,6,4.062,,cash,,,
SLS-90219,26/11/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,Bosch Super Glue 10kg,PCS,8,1.299,,cash,,,Migrated from legacy system
SLS-90220,25/11/2025,Al-Wazzan Maintenance 10,Fahaheel Branch,Fahaheel Branch,Makita Flat Washer 1200W,PCS,3,308.836,,cash,,KD 926.508,
SLS-90221,8/1/2026,New Kuwait Contracting 11,Rai Branch,Rai Branch,Skil Sprinkler Head 4L,PCS,10,10.910,0.813,credit,22/2/2026,KWD 108.287,Migrated from legacy system
SLS-90222,20/7/2026,First Gulf Interiors  Est. 10,Ardiya Warehouse,Ardiya Warehouse, Total PVC Conduit Pipe Large ,PCS,10,8.420,,cash,,217.430,
SLS-90222,20/7/2026,First Gulf Interiors  Est. 10,Ardiya Warehouse,Ardiya Warehouse,sata jigsaw 1 inch,PCS,5,26.646,,cash,,,Migrated from legacy system
SLS-90223,4/7/2026, Al-Wazzan Maintenance  Est. 7 ,Rai Branch,Rai Branch,Makita Safety Goggles 50mm,Nos,4,12.885,,cash,,397.035,Migrated from legacy system
SLS-90223,4/7/2026, Al-Wazzan Maintenance  Est. 7 ,Rai Branch,Rai Branch,Gulf Star Epoxy Adhesive 20 Gauge,Pieces,3,KWD 3.593,KWD 0.408,cash,,,
SLS-90223,4/7/2026, Al-Wazzan Maintenance  Est. 7 ,Rai Branch,Rai Branch,Hilti Combination Wrench 8mm,PC,12,27.927,,cash,,,
SLS-90224,8/10/2025,Al-Sabah Villa Services 10,Fahaheel Branch,Fahaheel Branch,Total Wall Primer 750W  ,pc,12,3.191,,credit,22/11/2025,92.172,Migrated from legacy system
SLS-90224,8/10/2025,Al-Sabah Villa Services 10,Fahaheel Branch,Fahaheel Branch,Black+Decker Pruning Shears 4L,pc,10,5.388,,credit,22/11/2025,,Migrated from legacy system
SLS-90225,4/12/2025, Al-Bahar Property Services 9 ,Fahaheel Branch,Fahaheel Branch,Al-Fanar Vernier Caliper 10kg,PCS,11,19.468,,cash,,340.844,Migrated from legacy system
SLS-90225,4/12/2025, Al-Bahar Property Services 9 ,Fahaheel Branch,Fahaheel Branch, Crown Aluminium Ladder Large ,Pieces,8,15.837,,cash,,,Migrated from legacy system
SLS-90226,2/3/2026, Al-Ghanim Home Repairs  Est. 12 ,Shuwaikh Main,Shuwaikh Main,Tolsen Machine Screw XL,Pieces,8,18.448,,credit,16/4/2026,147.584,Migrated from legacy system
SLS-90227,19/1/2026,Al-Roumi Renovation  Est.  ,Fahaheel Branch,Fahaheel Branch,Yato Wood Chisel 18L,PCS,11,18.721,,cash,,205.931,
SLS-90228,9/7/2026, Al-Yaqout Villas 11 ,Ardiya Warehouse,Ardiya Warehouse,Crown Scaffolding Frame 50kg,PCS,2,25.602,,credit,8/8/2026,51.204,Migrated from legacy system
SLS-90229,15/12/2025,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,Gulf  Star Cabinet Hinge 20L,PCS,11,21.473,,cash,,239.251,
SLS-90229,15/12/2025,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,"DeWalt Screwdriver Set 1/2 inch,",Nos,12,0.254,,cash,,,
SLS-90230,11/9/2025,Fahaheel Home Services 4,Shuwaikh Main,Shuwaikh Main,Tolsen Epoxy Adhesive 1/2 inch,PCS,5,19.727,4.427,bank_transfer,,94.208,Migrated from legacy system
SLS-90231,1/7/2026,Al-Fahad Contracting 7,Fahaheel Branch,Fahaheel Branch,Truper Flat Washer 3/8 inch,PCS,3,0.577,,credit,31/7/2026,293.247,Migrated from legacy system
SLS-90231,1/7/2026,Al-Fahad Contracting 7,Fahaheel Branch,Fahaheel Branch,Hitachi Kitchen Mixer 20 Gauge,PCS,11,3.957,0.621,credit,31/7/2026,,Migrated from legacy system
SLS-90231,1/7/2026,Al-Fahad Contracting 7,Fahaheel Branch,Fahaheel Branch,Crown Steel Chain 10kg,PCS,10,24.861,,credit,31/7/2026,,Migrated from legacy system
SLS-90232,31/7/2026,Al-Wazzan Maintenance 12  ,Rai Branch,Rai Branch,Metabo Spray Paint Can 3/8 inch,pc,12,34.229,,cash,,680.059,Migrated from legacy system
SLS-90232,31/7/2026,Al-Wazzan Maintenance 12  ,Rai Branch,Rai Branch,Crown Step Stool 25kg,PCS,7,38.473,,cash,,,Migrated from legacy system
SLS-90233,26/2/2026,New Kuwait Contracting 9,Rai Branch,Rai Branch,Yato Construction Adhesive 1kg,PCS,5,3.711,,bank_transfer,,139.467,Migrated from legacy system
SLS-90233,26/2/2026,New Kuwait Contracting 9,Rai Branch,Rai Branch,Total Work Gloves 2000W,PCS,8,12.178,,bank_transfer,,,
SLS-90233,26/2/2026,New Kuwait Contracting 9,Rai Branch,Rai Branch,Stanley Kitchen Mixer 22 Gauge,PCS,1,23.488,,bank_transfer,,,
SLS-90234,4/7/2026,Ahmad Al-Kandari 8,Ardiya Warehouse,Ardiya Warehouse,Dewalt Copper Elbow 650W.,PCS,9,12.054,,cash,,108.486,
SLS-90235,4/12/2025,Al-Osaimi Maintenance  Est. 3,Rai Branch,Rai Branch,dewalt self tapping screw 1/2 inch,PCS,7,4.703,,credit,19/12/2025,32.921,Migrated from legacy system
SLS-90236,4/11/2025,al-sabah villa services  est. 9,Shuwaikh Main,Shuwaikh Main,Makita Wheelbarrow 5kg,PCS,8,22.124,,credit,19/12/2025,243.510,
SLS-90236,4/11/2025,al-sabah villa services  est. 9,Shuwaikh Main,Shuwaikh Main,Sata Galvanized Metal Sheet 3/4 inch,PCS,3,2.952,0.276,credit,19/12/2025,,
SLS-90236,4/11/2025,al-sabah villa services  est. 9,Shuwaikh Main,Shuwaikh Main,DeWalt Wire Brush 4L,PCS,2,28.969,,credit,19/12/2025,,
SLS-90237,6/3/2026,Salmiya Handyman Services 9,Shuwaikh Main,Shuwaikh Main,Skil Sledge Hammer Small,pcs,7,2.510,,bank_transfer,,KWD 17.570,
SLS-90238,23/8/2025,Salmiya Handyman Services  Est. 8,Shuwaikh Main,Shuwaikh Main,Karcher Welding Mask 20L,PCS,9,KD 118.667,,cash,,1068.003,Migrated from legacy system
SLS-90239,1/5/2026,GULF FACILITY MANAGEMENT 5,Fahaheel Branch,Fahaheel Branch,Hilti PVC Conduit Pipe 25mm,PCS,7,11.450,,credit,31/5/2026,138.672,
SLS-90239,1/5/2026,GULF FACILITY MANAGEMENT 5,Fahaheel Branch,Fahaheel Branch,DeWalt Wood Router 24 Gauge,Nos,2,29.261,,credit,31/5/2026,,Migrated from legacy system
SLS-90240,6/5/2026,Al-Sanea Property  Est. 12,Fahaheel Branch,Fahaheel Branch,Al-Fanar Welding Gloves 9L,PCS,8,13.622,,cash,,538.677,
SLS-90240,6/5/2026,Al-Sanea Property  Est. 12,Fahaheel Branch,Fahaheel Branch,Truper Wall Primer 450W,PCS,1,429.701,,cash,,,
SLS-90241,9/9/2025,Modern Home Fix-It 11,Ardiya Warehouse,Ardiya Warehouse,Stanley Pop Rivet 1kg,PCS,10,KD 5.748,KD 1.914,bank_transfer,,184.116,Migrated from legacy system
SLS-90241,9/9/2025,Modern Home Fix-It 11,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Extension Cord 1/4 inch,PCS,5,25.710,,bank_transfer,,,
SLS-90242,30/4/2026,AL-OSAIMI MAINTENANCE  EST. 5,Ardiya Warehouse,Ardiya Warehouse,Stanley Platform Ladder 24 Gauge,PCS,6,28.773,,credit,30/5/2026,KWD 207.753,Migrated from legacy system
SLS-90242,30/4/2026,AL-OSAIMI MAINTENANCE  EST. 5,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Wood Chisel 900W,PC,3,11.705,,credit,30/5/2026,,Migrated from legacy system
SLS-90243,4/5/2026,Ahmad Al-Kandari 3,Fahaheel Branch,Fahaheel Branch,Hitachi Garden Cart 20L,PC,9,28.109,,credit,3/6/2026,566.161,
SLS-90243,4/5/2026,Ahmad Al-Kandari 3,Fahaheel Branch,Fahaheel Branch,Crown Pop Rivet 50kg,PCS,10,31.318,,credit,3/6/2026,,Migrated from legacy system
SLS-90244,2/11/2025,Bin Hindi Property  Est. 2,Fahaheel Branch,Fahaheel Branch,BLACK+DECKER POWER SOCKET 10KG,PC,6,34.460,,bank_transfer,,KD 291.274,Migrated from legacy system
SLS-90244,2/11/2025,Bin Hindi Property  Est. 2,Fahaheel Branch,Fahaheel Branch,Gulf Star Pruning Shears 1500W,PCS,5,12.698,,bank_transfer,,,
SLS-90244,2/11/2025,Bin Hindi Property  Est. 2,Fahaheel Branch,Fahaheel Branch,Al-Fanar Dust Mask Respirator 40mm,PCS,8,2.628,,bank_transfer,,,
SLS-90245,14/11/2025,Gulf Facility Management  Est. 10,Rai Branch,Rai Branch,Ridgid Gate Valve 18L,PCS,8,KD 31.530,,credit,13/1/2026,252.240,
SLS-90246,28/12/2025,Al-Marzouq Home  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Ingco Door Hinge 8mm,PCS,12,KWD 3.855,0.454,cash,,229.136,Migrated from legacy system
SLS-90246,28/12/2025,Al-Marzouq Home  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Truper Sledge Hammer 20 Gauge,PC,10,18.333,,cash,,,
SLS-90247,1/9/2025,Al-Bahar Property Services,Shuwaikh Main,Shuwaikh Main,DeWalt Vernier Caliper 24 Gauge,PCS,9,28.739,,cash,,350.998,
SLS-90247,1/9/2025,Al-Bahar Property Services,Shuwaikh Main,Shuwaikh Main,Gulf Star Cold Chisel XL,PCS,8,12.097,4.429,cash,,,Migrated from legacy system
SLS-90248,25/12/2025,Al-Khaled General Trading 3,Shuwaikh Main,Shuwaikh Main,Al-Fanar Plastic Water Tank Medium,pcs,12,KD 18.247,,cash,,446.220,
SLS-90248,25/12/2025,Al-Khaled General Trading 3,Shuwaikh Main,Shuwaikh Main,Total Spray Paint Can 22 Gauge,PCS,12,18.938,,cash,,,
SLS-90249,26/1/2026,Nasser Al-Hajeri  Est. 9,Rai Branch,Rai Branch,Hilti Concrete Nail 20L,pcs,3,20.008,,cash,,60.024,Migrated from legacy system
SLS-90250,14/9/2025,Fahaheel Home Services 11,Rai Branch,Rai Branch,Black+Decker Pruning Shears 18L,PCS,9,12.945,,credit,13/12/2025,173.701,
SLS-90250,14/9/2025,Fahaheel Home Services 11,Rai Branch,Rai Branch,Gulf Star Hand Saw 50mm,PCS,4,14.299,,credit,13/12/2025,,
SLS-90251,21/5/2026,  Al-Duaij Maintenance  Est. 3,Rai Branch,Rai Branch,Truper Galvanized Metal Sheet 6mm,PCS,11,KWD 4.161,1.648,bank_transfer,,44.123,
SLS-90252,12/3/2026,Al-Anjari Villas  Est. 10,Rai Branch,Rai Branch,Ingco Inverter Generator 3/4 inch,PCS,2,9.582,,credit,11/5/2026,19.164,
