saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90948,2026-02-08,Farwaniya Fix-It Center 11,Fahaheel Branch,Fahaheel Branch,Crown Welding Mask 18L,PCS,4,29.846,,cash,,,
SLS-90949,2026-04-28,Al-Yaqout Villas,Shuwaikh Main,Shuwaikh Main,Tolsen Flood Light 10mm,PCS,4,8.201,,cash,,32.804,Migrated from legacy system
SLS-90950,2025-08-28,Al-Sanea Property 11,Shuwaikh Main,Shuwaikh Main,Bosch Garden Cart 3/4 inch,PCS,1,8.111,,bank_transfer,,358.233,
SLS-90950,2025-08-28,Al-Sanea Property 11,Shuwaikh Main,Shuwaikh Main,Truper Cutting Disc XL,PCS,9,27.699,,bank_transfer,,,Migrated from legacy system
SLS-90950,2025-08-28,Al-Sanea Property 11,Shuwaikh Main,Shuwaikh Main,Sata  Platform Ladder Small,PCS,8,12.957,2.825,bank_transfer,,,Migrated from legacy system
SLS-90951,2025-12-10,Modern Home Fix-It 11,Ardiya Warehouse,Ardiya Warehouse,CROWN STEP STOOL 22 GAUGE,PCS,2,22.244,,cash,,147.004,
SLS-90951,2025-12-10,Modern Home Fix-It 11,Ardiya Warehouse,Ardiya Warehouse,Stanley Garden Cart 50kg,PCS,3,34.172,,cash,,,
SLS-90952,2025-11-25,Al-Nasser Renovation 7,Rai Branch,Rai Branch,MAKITA STEEL CHAIN 18 GAUGE,PCS,1,30.705,0.911,cash,,29.794,
SLS-90953,2025-08-22,First Gulf Interiors 3,Fahaheel Branch,Fahaheel Branch,Hitachi Mini Grinder 18 Gauge,Pieces,11,17.419,,bank_transfer,,KWD 191.609,Migrated from legacy system
SLS-90954,2026-04-21,Al-Zamil Villas 6,Shuwaikh Main,Shuwaikh Main,Makita Common Nail 1 inch,PCS,4,1.839,KD 0.276,credit,2026-05-21,164.919,
SLS-90954,2026-04-21,Al-Zamil Villas 6,Shuwaikh Main,Shuwaikh Main,Tolsen ARC Welding Machine Small,PCS,11,14.349,,credit,2026-05-21,,Migrated from legacy system
SLS-90955,2025-08-17,First Gulf Interiors  Est. 10,Rai Branch,Rai Branch,Crown Electrical Cable 12mm,PCS,12,19.158,,bank_transfer,,233.066,
SLS-90955,2025-08-17,First Gulf Interiors  Est. 10,Rai Branch,Rai Branch,Skil Spray Paint Can Large,PCS,5,0.634,,bank_transfer,,,
SLS-90956,2026-07-21,Union Facility Services  Est. 3  ,Fahaheel Branch,Fahaheel Branch,Makita PVC Pipe 18L,PCS,5,5.473,,cash,,114.194,
SLS-90956,2026-07-21,Union Facility Services  Est. 3  ,Fahaheel Branch,Fahaheel Branch,RIDGID STEEL TOE SAFETY BOOTS 40MM,PCS,3,28.943,,cash,,,
SLS-90957,2026-05-29,Salmiya Handyman Services  Est. 8,Fahaheel Branch,Fahaheel Branch,RIDGID PLASTIC WATER TANK 32MM,PCS,8,26.043,,cash,,265.791,Migrated from legacy system
SLS-90957,2026-05-29,Salmiya Handyman Services  Est. 8,Fahaheel Branch,Fahaheel Branch,Ridgid Ready Mix Mortar 3/8 inch,pcs,9,6.383,,cash,,,Migrated from legacy system
SLS-90958,2026-02-22,  Salmiya Handyman Services 10,Shuwaikh Main,Shuwaikh Main,Yato Aluminium Ladder 1500W,PCS,6,19.196,,bank_transfer,,KWD 115.176,
SLS-90959,2025-11-01,"Al-Khaled General Trading 4,",Shuwaikh Main,Shuwaikh Main,Hitachi Cordless Drill 12mm,PCS,1,30.249,,cash,,30.249,
SLS-90960,2025-09-05, First Gulf Interiors 4 ,Ardiya Warehouse,Ardiya Warehouse,Stanley Welding Electrode 1L,PCS,8,KD 1.951,,cash,,15.608,Migrated from legacy system
SLS-90961,2025-11-08,Gulf Facility Management  Est. 2,Rai Branch,Rai Branch,Black+Decker Machine Screw 1L,PCS,1,2.082,,cash,,320.387,Migrated from legacy system
SLS-90961,2025-11-08,Gulf Facility Management  Est. 2,Rai Branch,Rai Branch,Hitachi Flat Washer 40mm,PCS,7,4.145,,cash,,,Migrated from legacy system
SLS-90961,2025-11-08,Gulf Facility Management  Est. 2,Rai Branch,Rai Branch,Gulf Star Tile Adhesive Bag 50kg,PCS,10,28.929,,cash,,,
SLS-90962,2026-07-18,Jahra Building Supplies Buyer 10,Fahaheel Branch,Fahaheel Branch,Al-Fanar Wood Router 10mm,PCS,11,1.730,,credit,2026-08-17,19.030,
SLS-90963,2025-11-12,Al-Wazzan Maintenance 6,Shuwaikh Main,Shuwaikh Main,Hilti PPR Pipe 1kg,PCS,8,1.550,,bank_transfer,,12.400,Migrated from legacy system
SLS-90964,2026-05-24,Desert Rose Interiors 10,Rai Branch,Rai Branch,Makita  Digging Spade 1/2 inch,PCS,2,KD 9.986,,cash,,345.590,Migrated from legacy system
SLS-90964,2026-05-24,Desert Rose Interiors 10,Rai Branch,Rai Branch,Hitachi Angle Grinder 2000W,PCS,6,22.553,,cash,,,
SLS-90964,2026-05-24,Desert Rose Interiors 10,Rai Branch,Rai Branch,Crown Emulsion Paint 32mm,PC,10,19.030,,cash,,,
SLS-90965,2025-09-22,Desert Rose Interiors 13,Shuwaikh Main,Shuwaikh Main,Stanley Tile Adhesive Bag 650W,PCS,9,9.059,,cash,,90.041,Migrated from legacy system
SLS-90965,2025-09-22,Desert Rose Interiors 13,Shuwaikh Main,Shuwaikh Main,Ridgid Basin Tap 650W,Nos,1,8.816,KWD 0.306,cash,,,Migrated from legacy system
SLS-90966,2026-07-07,Al-Sanea Property 3,Rai Branch,Rai Branch,Black+Decker Step Stool 1 inch,PCS,4,16.061,,credit,2026-08-06,174.088,
SLS-90966,2026-07-07,Al-Sanea Property 3,Rai Branch,Rai Branch,Bosch Spray Paint Can 4L,pcs,4,22.949,,credit,2026-08-06,,
SLS-90966,2026-07-07,Al-Sanea Property 3,Rai Branch,Rai Branch,BLACK+DECKER TILE ADHESIVE BAG 18L,PCS,3,6.016,,credit,2026-08-06,,
SLS-90967,2025-12-21,fahaheel home services 3,Rai Branch,Rai Branch,Sata Sprinkler Head Small,PCS,8,15.691,,credit,2026-02-04,217.306,
SLS-90967,2025-12-21,fahaheel home services 3,Rai Branch,Rai Branch,Crown Copper Elbow 32mm,PCS,2,7.457,,credit,2026-02-04,,
SLS-90967,2025-12-21,fahaheel home services 3,Rai Branch,Rai Branch,Hilti MIG Welder 4L,PCS,8,9.608,,credit,2026-02-04,,Migrated from legacy system
SLS-90968,2026-03-24,Al-Sabah Villa Services 4,Rai Branch,Rai Branch,BLACK+DECKER SLEDGE HAMMER 1L,PCS,3,KWD 0.733,0.069,credit,2026-04-08,188.398,Migrated from legacy system
SLS-90968,2026-03-24,Al-Sabah Villa Services 4,Rai Branch,Rai Branch, Total Ball Valve 1/2 inch ,PCS,8,6.776,KD 2.165,credit,2026-04-08,,Migrated from legacy system
SLS-90968,2026-03-24,Al-Sabah Villa Services 4,Rai Branch,Rai Branch,Makita Spring Washer 3/4 inch  ,PCS,7,19.175,,credit,2026-04-08,,
SLS-90969,2026-06-17,Al-Ajmi  Interiors 6,Shuwaikh Main,Shuwaikh Main,Stanley Sandpaper Sheet 450W,PCS,4,7.881,,credit,2026-07-17,193.869,Migrated from legacy system
SLS-90969,2026-06-17,Al-Ajmi  Interiors 6,Shuwaikh Main,Shuwaikh Main,Sata Pop Rivet 12mm,pc,5,32.469,,credit,2026-07-17,,Migrated from legacy system
SLS-90970,2026-08-05,Al-Enezi General Maintenance 6,Rai Branch,Rai Branch,Hilti Sandpaper Sheet Large,PCS,5,1.151,,credit,2026-11-03,37.993,Migrated from legacy system
SLS-90970,2026-08-05,Al-Enezi General Maintenance 6,Rai Branch,Rai Branch,Sata Sandpaper Sheet 1200W,PCS,9,KD 2.971,1.119,credit,2026-11-03,,Migrated from legacy system
SLS-90970,2026-08-05,Al-Enezi General Maintenance 6,Rai Branch,Rai Branch,Al-Fanar Jigsaw 1Kg,PCS,1,6.618,,credit,2026-11-03,,Migrated from legacy system
SLS-90971,2026-05-21,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Copper Elbow 18 Gauge,PCS,8,20.255,,credit,2026-06-20,437.416,
SLS-90971,2026-05-21,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Total Angle Grinder 50Kg.,pcs,12,22.948,,credit,2026-06-20,,Migrated from legacy system
SLS-90972,2026-02-27,Farwaniya Fix-It Center 3,Fahaheel Branch,Fahaheel Branch,Black+Decker Laser Level 750W,pc,7,19.995,,cash,,277.083,Migrated from legacy system
SLS-90972,2026-02-27,Farwaniya Fix-It Center 3,Fahaheel Branch,Fahaheel Branch,KARCHER CUTTING DISC LARGE,PCS,6,22.853,,cash,,,
SLS-90973,2026-05-02,fahad al-otaibi 9,Rai Branch,Rai Branch,Hilti Cutting Disc 16 Gauge,Pieces,3,27.986,4.087,credit,2026-07-01,79.871,Migrated from legacy system
SLS-90974,2026-06-10,Al-Enezi General Maintenance 11,Rai Branch,Rai Branch,Bosch Platform Ladder 1L,PCS,3,32.645,,cash,,438.487,
SLS-90974,2026-06-10,Al-Enezi General Maintenance 11,Rai Branch,Rai Branch,Karcher Electric Planer 25kg,PCS,9,KD 34.157,6.059,cash,,,Migrated from legacy system
SLS-90974,2026-06-10,Al-Enezi General Maintenance 11,Rai Branch,Rai Branch,Bosch Angle Grinder 18 Gauge,PCS,3,13.066,,cash,,,
SLS-90975,2026-02-09,Al-Ajmi Interiors  Est.,Fahaheel Branch,Fahaheel Branch,truper wall switch large,PCS,4,15.867,,cash,,63.468,
SLS-90976,2026-04-18,Desert Rose Interiors 4,Shuwaikh Main,Shuwaikh Main,Black+Decker Tile Adhesive Bag 3/8 inch,Nos,2,3.376,,bank_transfer,,331.037,
SLS-90976,2026-04-18,Desert Rose Interiors 4,Shuwaikh Main,Shuwaikh Main,Sata  Silicone Sealant Tube 50kg,PCS,12,14.948,,bank_transfer,,,
SLS-90976,2026-04-18,Desert Rose Interiors 4,Shuwaikh Main,Shuwaikh Main,Total Welding Electrode 5kg,pc,9,16.101,,bank_transfer,,,
SLS-90977,2026-07-15,al-anjari villas 11,Rai Branch,Rai Branch,  Total Tile Adhesive Bag 9L,PCS,4,18.904,,cash,,75.616,Migrated from legacy system
SLS-90978,2026-03-11,Modern Home Fix-It 10,Ardiya Warehouse,Ardiya Warehouse,Sata Flexible Wire 4L,PCS,3,1.658,,cash,,4.974,
SLS-90979,2026-04-05,Al-Duaij Maintenance  Est. 8,Rai Branch,Rai Branch,"Yato Flood Light 1200W,",Nos,9,14.578,,bank_transfer,,153.706,Migrated from legacy system
SLS-90979,2026-04-05,Al-Duaij Maintenance  Est. 8,Rai Branch,Rai Branch,Al-Fanar Cold Chisel 1/4 inch,PCS,2,11.252,,bank_transfer,,,Migrated from legacy system
SLS-90980,2026-03-07,al-anjari villas 11,Shuwaikh Main,Shuwaikh Main,Yato PU Foam Filler 16mm,PCS,8,259.736,,credit,2026-04-06,"2,197.816",Migrated from legacy system
SLS-90980,2026-03-07,al-anjari villas 11,Shuwaikh Main,Shuwaikh Main,Sata Ppr Pipe 50Kg,PCS,4,29.982,,credit,2026-04-06,,Migrated from legacy system
SLS-90981,2025-09-07,Continental Maintenance Co. 12,Rai Branch,Rai Branch,Tolsen Door Handle 1kg,PCS,2,16.984,,cash,,33.968,
SLS-90982,2026-03-02,Al-Mutairi Est.  Est.,Rai Branch,Rai Branch,BOSCH SILICONE SEALANT TUBE 3/8 INCH,PCS,7,0.255,0.081,bank_transfer,,155.584,
SLS-90982,2026-03-02,Al-Mutairi Est.  Est.,Rai Branch,Rai Branch,Crown Steel Toe Safety Boots 1500W,PCS,8,KWD 19.235,,bank_transfer,,,Migrated from legacy system
SLS-90983,2026-07-07,Gulf Facility Management  Est. 10,Fahaheel Branch,Fahaheel Branch,Karcher Sandpaper Sheet 18 Gauge,PCS,1,7.762,,cash,,148.740,
SLS-90983,2026-07-07,Gulf Facility Management  Est. 10,Fahaheel Branch,Fahaheel Branch,Hilti Epoxy Adhesive 10mm,PCS,5,29.218,5.112,cash,,,
SLS-90984,2025-11-03,Al-Marzouq Home 9,Rai Branch,Rai Branch,Gulf Star Plastic Water Tank 10kg,pcs,10,11.496,,cash,,273.372,
SLS-90984,2025-11-03,Al-Marzouq Home 9,Rai Branch,Rai Branch,Hilti Teflon Tape 4L,PCS,12,13.201,,cash,,,Migrated from legacy system
SLS-90985,2026-03-07,"Al-Khaled General Trading 4,",Fahaheel Branch,Fahaheel Branch,Gulf Star Epoxy Adhesive 3/8 inch,PCS,3,29.094,,credit,2026-06-05,87.282,
SLS-90986,2025-11-27,Hawally Repair Shop 6,Fahaheel Branch,Fahaheel Branch,METABO WORK GLOVES 20 GAUGE,PCS,6,327.552,25.624,cash,,2262.328,
SLS-90986,2025-11-27,Hawally Repair Shop 6,Fahaheel Branch,Fahaheel Branch,Total Cabinet Hinge 2000W,PCS,8,25.165,,cash,,,
SLS-90986,2025-11-27,Hawally Repair Shop 6,Fahaheel Branch,Fahaheel Branch,Hilti Claw Hammer 9L,PCS,12,10.110,,cash,,,Migrated from legacy system
SLS-90987,2025-10-30,  Bayt Al-Jomard 13,Rai Branch,Rai Branch,Ridgid Portable Generator 25kg,PCS,12,3.833,,cash,,218.760,Migrated from legacy system
SLS-90987,2025-10-30,  Bayt Al-Jomard 13,Rai Branch,Rai Branch,Yato Aluminium Ladder 1500W,pcs,9,19.196,,cash,,,Migrated from legacy system
SLS-90988,2025-12-07,Bayt Al-Jomard 10,Rai Branch,Rai Branch,makita super glue 18l,PCS,5,KWD 28.189,6.853,cash,,340.228,Migrated from legacy system
SLS-90988,2025-12-07,Bayt Al-Jomard 10,Rai Branch,Rai Branch,Truper Self Tapping Screw 50Kg,PCS,9,22.904,,cash,,,Migrated from legacy system
SLS-90989,2026-03-22,al-fahad contracting 11,Shuwaikh Main,Shuwaikh Main, Truper Dust Mask Respirator 1kg ,PCS,3,30.529,3.316,cash,,88.271,
SLS-90990,2025-08-08,Nasser Al-Hajeri 12,Ardiya Warehouse,Ardiya Warehouse,Crown PU Foam Filler 1200W,PCS,12,2.753,,cash,,323.678,Migrated from legacy system
SLS-90990,2025-08-08,Nasser Al-Hajeri 12,Ardiya Warehouse,Ardiya Warehouse,Tolsen Hacksaw Large,Pieces,8,7.690,,cash,,,
SLS-90990,2025-08-08,Nasser Al-Hajeri 12,Ardiya Warehouse,Ardiya Warehouse,Tolsen Digging Spade 20L,PCS,9,25.458,,cash,,,Migrated from legacy system
SLS-90991,2026-02-07,Al-Fahad Contracting 5,Rai Branch,Rai Branch,Crown Adjustable Wrench 25kg,pc,5,KD 14.811,,bank_transfer,,153.108,Migrated from legacy system
SLS-90991,2026-02-07,Al-Fahad Contracting 5,Rai Branch,Rai Branch,DeWalt Expansion Anchor 1L,PCS,1,79.053,,bank_transfer,,,
SLS-90992,2026-04-10,Al-Khaled General Trading 11,Fahaheel Branch,Fahaheel Branch,Sata Circular Saw 20L,PCS,4,8.378,,credit,2026-07-09,33.512,Migrated from legacy system
SLS-90993,2026-03-04,Nasser Al-Hajeri 3,Ardiya Warehouse,Ardiya Warehouse,Hilti Enamel Paint 900W,PCS,11,121.785,,bank_transfer,,KD 1339.635,Migrated from legacy system
SLS-90994,2026-01-19,Gulf Facility Management 7,Fahaheel Branch,Fahaheel Branch,Black+Decker Machine Screw 24 Gauge,PCS,8,4.580,,credit,2026-04-19,424.675,Migrated from legacy system
SLS-90994,2026-01-19,Gulf Facility Management 7,Fahaheel Branch,Fahaheel Branch,Al-Fanar Scaffolding Frame 16 Gauge,PCS,5,26.803,,credit,2026-04-19,,Migrated from legacy system
SLS-90994,2026-01-19,Gulf Facility Management 7,Fahaheel Branch,Fahaheel Branch,Tolsen Electric Planer 22 Gauge,pcs,10,25.402,,credit,2026-04-19,,
SLS-90995,2025-10-25,"gulf builders  est. 13,",Ardiya Warehouse,Ardiya Warehouse,Crown Hex Bolt 24 Gauge,PCS,11,10.252,4.613,cash,,KD 287.819,Migrated from legacy system
SLS-90995,2025-10-25,"gulf builders  est. 13,",Ardiya Warehouse,Ardiya Warehouse,Ridgid Dust Mask Respirator Large,Pieces,5,35.932,,cash,,,Migrated from legacy system
SLS-90996,2025-11-03,Bayt Al-Jomard 10,Fahaheel Branch,Fahaheel Branch,Al-Fanar Flat Washer 24 Gauge,PCS,6,32.898,7.817,credit,2026-02-01,538.419,
SLS-90996,2025-11-03,Bayt Al-Jomard 10,Fahaheel Branch,Fahaheel Branch,Hitachi PU Foam Filler 9L,PCS,1,32.128,,credit,2026-02-01,,
SLS-90996,2025-11-03,Bayt Al-Jomard 10,Fahaheel Branch,Fahaheel Branch,Hitachi ARC Welding Machine 1500W,PCS,10,31.672,,credit,2026-02-01,,Migrated from legacy system
SLS-90997,2026-04-24,Al-Yaqout Villas  Est. 7,Shuwaikh Main,Shuwaikh Main,Crown Spirit Level 12mm,PCS,2,12.886,,cash,,KWD 82.592,Migrated from legacy system
SLS-90997,2026-04-24,Al-Yaqout Villas  Est. 7,Shuwaikh Main,Shuwaikh Main,Hitachi Pipe Sealant 25mm,PCS,10,KD 5.682,,cash,,,
SLS-90998,2026-02-03,Fahad Al-Otaibi 10  ,Shuwaikh Main,Shuwaikh Main,Stanley Garden Cart 650W,PCS,9,19.615,,cash,,"1,571.976",
SLS-90998,2026-02-03,Fahad Al-Otaibi 10  ,Shuwaikh Main,Shuwaikh Main,Crown Scaffolding Frame 10mm,PCS,12,23.658,,cash,,,
SLS-90998,2026-02-03,Fahad Al-Otaibi 10  ,Shuwaikh Main,Shuwaikh Main,Stanley Aluminium Ladder 650W,PCS,3,370.515,,cash,,,Migrated from legacy system
SLS-90999,2026-03-05,"First Gulf Interiors 9,",Shuwaikh Main,Shuwaikh Main,Bosch Steel Toe Safety Boots Large,PCS,1,16.241,,cash,,16.241,Migrated from legacy system
SLS-91000,2025-10-22,Desert Rose Interiors,Shuwaikh Main,Shuwaikh Main,Makita Spirit Level Large,PCS,10,31.486,,bank_transfer,,KWD 314.860,Migrated from legacy system
SLS-91001,2025-10-15,Salem Al-Rashidi 5  ,Rai Branch,Rai Branch,Hilti Dust Mask Respirator 2000W.,PCS,8,6.521,,cash,,1276.122,Migrated from legacy system
SLS-91001,2025-10-15,Salem Al-Rashidi 5  ,Rai Branch,Rai Branch,Al-Fanar Combination Pliers 32mm,PCS,5,177.668,4.814,cash,,,
SLS-91001,2025-10-15,Salem Al-Rashidi 5  ,Rai Branch,Rai Branch,DeWalt Enamel Paint 3/4 inch,PC,12,28.369,,cash,,,Migrated from legacy system
SLS-91002,2026-01-30,Al-Sabah Villa Services 10,Shuwaikh Main,Shuwaikh Main,DeWalt Laser Level 22 Gauge.,PCS,11,35.959,,bank_transfer,,395.549,
SLS-91003,2026-06-17,Hawally Repair Shop 6,Ardiya Warehouse,Ardiya Warehouse,Bosch Wall Primer 2000W.,PCS,11,23.742,12.285,credit,2026-09-15,KD 260.637,Migrated from legacy system
SLS-91003,2026-06-17,Hawally Repair Shop 6,Ardiya Warehouse,Ardiya Warehouse,DeWalt ARC Welding Machine 24 Gauge,PCS,7,1.730,0.350,credit,2026-09-15,,
SLS-91004,2025-12-02,Al-Duaij Maintenance 6,Rai Branch,Rai Branch,Black+Decker Scaffolding Frame 20 Gauge,PCS,10,21.872,,bank_transfer,,218.720,Migrated from legacy system
SLS-91005,2026-06-15,Fahad Al-Otaibi 6,Ardiya Warehouse,Ardiya Warehouse,ridgid galvanized metal sheet 6mm,PCS,7,20.863,,credit,2026-07-15,146.041,Migrated from legacy system
SLS-91006,2026-01-13,First Gulf Interiors  Est. 5,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Flexible Wire 900W,PCS,8,23.638,KWD 7.082,cash,,182.022,Migrated from legacy system
SLS-91007,2026-07-26,Hawally Repair Shop 2.,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Door Handle 12mm,Nos,4,3.392,,credit,2026-09-09,13.568,Migrated from legacy system
SLS-91008,2026-01-02,Bayt Al-Jomard 7,Ardiya Warehouse,Ardiya Warehouse,Stanley Claw Hammer 22 Gauge,pcs,2,3.140,,cash,,6.280,Migrated from legacy system
SLS-91009,2026-05-08,Al-Osaimi Maintenance 4,Ardiya Warehouse,Ardiya Warehouse,Gulf Star Construction Adhesive 50mm,Pieces,10,5.073,,bank_transfer,,50.730,Migrated from legacy system
SLS-91010,2025-10-29,"gulf builders  est. 13,",Rai Branch,Rai Branch,Metabo Paint Brush 18 Gauge,Nos,8,24.262,,cash,,194.096,Migrated from legacy system
SLS-91011,2026-05-16,Al-Bahar Property Services 4,Ardiya Warehouse,Ardiya Warehouse,Bosch Hi-Vis Safety Vest 18 Gauge,PCS,1,28.698,,bank_transfer,,146.193,Migrated from legacy system
SLS-91011,2026-05-16,Al-Bahar Property Services 4,Ardiya Warehouse,Ardiya Warehouse,Truper Step Stool Small,PCS,2,19.220,,bank_transfer,,,
SLS-91011,2026-05-16,Al-Bahar Property Services 4,Ardiya Warehouse,Ardiya Warehouse,Karcher Combination Wrench 1/2 inch,PCS,5,15.811,,bank_transfer,,,Migrated from legacy system
SLS-91012,2026-04-24,Al-Sabah Villa Services 8,Shuwaikh Main,Shuwaikh Main,Tolsen Silicone Sealant Tube 1L,PCS,10,23.022,6.548,bank_transfer,,223.672,Migrated from legacy system
SLS-91013,2026-02-20,Al-Rashed Villas 12.,Ardiya Warehouse,Ardiya Warehouse,Yato Emulsion Paint 50kg,PCS,7,15.552,,credit,2026-03-22,526.294,Migrated from legacy system
SLS-91013,2026-02-20,Al-Rashed Villas 12.,Ardiya Warehouse,Ardiya Warehouse,Metabo Super Glue 1 inch,PCS,4,11.710,0.737,credit,2026-03-22,,Migrated from legacy system
SLS-91013,2026-02-20,Al-Rashed Villas 12.,Ardiya Warehouse,Ardiya Warehouse,Tolsen Super Glue 5kg,PCS,11,33.757,,credit,2026-03-22,,Migrated from legacy system
SLS-91014,2026-05-13,First Gulf Interiors 12,Fahaheel Branch,Fahaheel Branch,Sata Grinding Disc 50mm,PCS,1,234.092,,credit,2026-06-27,1805.068,Migrated from legacy system
SLS-91014,2026-05-13,First Gulf Interiors 12,Fahaheel Branch,Fahaheel Branch,METABO VERNIER CALIPER 22 GAUGE,PCS,4,KWD 27.625,,credit,2026-06-27,,
SLS-91014,2026-05-13,First Gulf Interiors 12,Fahaheel Branch,Fahaheel Branch,Total Welding Electrode 4L,PCS,9,166.177,35.117,credit,2026-06-27,,
SLS-91015,2026-03-23,Al-Sanea Property  Est. 12,Fahaheel Branch,Fahaheel Branch,Yato Wood Chisel 50kg,PC,10,21.595,,credit,2026-04-07,215.950,Migrated from legacy system
SLS-91016,2025-10-06,Al-Khaled General Trading 7,Ardiya Warehouse,Ardiya Warehouse,MAKITA  TEFLON TAPE 2000W,PCS,3,10.130,,cash,,50.781,Migrated from legacy system
SLS-91016,2025-10-06,Al-Khaled General Trading 7,Ardiya Warehouse,Ardiya Warehouse,Gulf  Star Combination Wrench 10mm,PCS,3,6.797,,cash,,,
SLS-91017,2026-02-03,Ahmadi Villa Care 4,Shuwaikh Main,Shuwaikh Main,Hitachi Angle Grinder 25kg,PCS,1,24.032,,bank_transfer,,46.478,
SLS-91017,2026-02-03,Ahmadi Villa Care 4,Shuwaikh Main,Shuwaikh Main,Skil Welding Mask 650W,PCS,9,2.494,,bank_transfer,,,
SLS-91018,2026-04-08,Al-Duaij Maintenance 11,Shuwaikh Main,Shuwaikh Main,DeWalt Copper Tee Small,pcs,1,KWD 7.126,0.253,credit,2026-04-23,107.829,
SLS-91018,2026-04-08,Al-Duaij Maintenance 11,Shuwaikh Main,Shuwaikh Main,Sata Machine Screw Small,PCS,5,20.413,1.109,credit,2026-04-23,,
SLS-91019,2026-07-08,Fahaheel Home Services  Est. 12,Fahaheel Branch,Fahaheel Branch,"Stanley Galvanized Metal Sheet 25mm,",pcs,4,10.079,,credit,2026-08-07,40.316,
SLS-91020,2026-03-13,Ahmadi Villa Care 5,Ardiya Warehouse,Ardiya Warehouse,Stanley Garden Shovel 16 Gauge,PCS,5,15.120,,cash,,136.592,
SLS-91020,2026-03-13,Ahmadi Villa Care 5,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Pruning Shears 5kg,PCS,8,7.624,,cash,,,Migrated from legacy system
SLS-91021,2026-04-15,Fahad Al-Otaibi 12,Shuwaikh Main,Shuwaikh Main,Crown Flat Screwdriver 1kg,PCS,4,1.216,,bank_transfer,,4.864,Migrated from legacy system
SLS-91022,2026-07-03,Al-Qadi Household 12,Shuwaikh Main,Shuwaikh Main,Metabo Flood Light 650W,PCS,2,29.128,0.731,cash,,122.673,Migrated from legacy system
SLS-91022,2026-07-03,Al-Qadi Household 12,Shuwaikh Main,Shuwaikh Main,Tolsen Sandpaper Sheet 22 Gauge,PCS,12,5.429,,cash,,,Migrated from legacy system
SLS-91023,2026-06-15,Al-Ghanim Home Repairs 8,Ardiya Warehouse,Ardiya Warehouse,Yato Jigsaw 20mm,PCS,7,32.658,,cash,,3286.246,Migrated from legacy system
SLS-91023,2026-06-15,Al-Ghanim Home Repairs 8,Ardiya Warehouse,Ardiya Warehouse,Total Sprinkler Head 1/4 inch,Pieces,10,305.764,,cash,,,Migrated from legacy system
SLS-91024,2026-03-17,Modern Home Fix-It  Est. 5,Shuwaikh Main,Shuwaikh Main,Skil Hex Bolt Medium,PCS,4,37.993,,credit,2026-05-01,151.972,Migrated from legacy system
SLS-91025,2026-01-06,Union Facility Services  Est. 9,Fahaheel Branch,Fahaheel Branch,Black+Decker Tape Measure 18L,PCS,4,4.059,0.791,cash,,15.445,
SLS-91026,2026-04-06,Nasser Al-Hajeri  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Total Power Socket Small,PCS,4,1.758,,cash,,7.032,Migrated from legacy system
SLS-91027,2025-09-05,Jahra Building Supplies Buyer 2,Fahaheel Branch,Fahaheel Branch,Makita Garden Cart 50kg,PCS,2,16.721,0.280,cash,,33.162,
SLS-91028,2026-07-22,Al-Ajmi Interiors 3,Ardiya Warehouse,Ardiya Warehouse,Ingco Construction Adhesive 1/2 inch,PC,7,8.700,,cash,,502.830,
SLS-91028,2026-07-22,Al-Ajmi Interiors 3,Ardiya Warehouse,Ardiya Warehouse,Total Padlock 3/8 inch,PCS,12,19.612,,cash,,,
SLS-91028,2026-07-22,Al-Ajmi Interiors 3,Ardiya Warehouse,Ardiya Warehouse,Yato Garden Cart 450W,PCS,9,22.954,,cash,,,Migrated from legacy system
SLS-91029,2025-10-02,Ahmad Al-Kandari 7,Fahaheel Branch,Fahaheel Branch,  Ridgid Door Hinge 1200W,pc,5,KD 29.403,,credit,2025-11-01,315.134,
SLS-91029,2025-10-02,Ahmad Al-Kandari 7,Fahaheel Branch,Fahaheel Branch,Ridgid Locking Pliers 50kg,PCS,9,4.802,,credit,2025-11-01,,
SLS-91029,2025-10-02,Ahmad Al-Kandari 7,Fahaheel Branch,Fahaheel Branch,Gulf Star Cement Bag 4L,PCS,7,17.843,,credit,2025-11-01,,
SLS-91030,2025-12-28,Bin Hindi Property 10,Rai Branch,Rai Branch,Crown Step Stool 1/2 inch,PCS,8,4.133,,cash,,33.064,Migrated from legacy system
SLS-91031,2025-09-15, Al-Khaled General Trading  Est. 9 ,Shuwaikh Main,Shuwaikh Main,Hilti Electrical Cable 1kg,pcs,12,33.221,,cash,,556.514,
SLS-91031,2025-09-15, Al-Khaled General Trading  Est. 9 ,Shuwaikh Main,Shuwaikh Main,sata scaffolding frame 20l,PCS,8,19.780,0.378,cash,,,
SLS-91032,2025-11-08,Al-Yaqout Villas 10,Rai Branch,Rai Branch,Crown Emulsion Paint 2000W,Pieces,11,5.911,,bank_transfer,,398.892,
