saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-91205,3/9/2025,New Kuwait Contracting  Est. 12,Shuwaikh Main,Shuwaikh Main,Bosch Wood Screw Small,PCS,10,16.030,2.074,cash,,,
SLS-91206,14/2/2026,Ahmad Al-Kandari,Shuwaikh Main,Shuwaikh Main,Yato Hi-Vis Safety Vest 20L,PCS,10,30.766,,cash,,320.652,Migrated from legacy system
SLS-91206,14/2/2026,Ahmad Al-Kandari,Shuwaikh Main,Shuwaikh Main,DeWalt Socket Wrench Set Medium,PCS,1,12.992,,cash,,,Migrated from legacy system
SLS-91207,6/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Ridgid Flat Washer 1kg,PCS,4,13.147,,cash,,453.818,
SLS-91207,6/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Karcher Aluminium Ladder 750W,Nos,8,12.460,,cash,,,
SLS-91207,6/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Gulf Star Wall Primer 1 inch,PCS,10,30.155,,cash,,,Migrated from legacy system
SLS-91208,8/10/2025,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,Truper Tool Kit Medium Pieces,Pieces,8,20.671,,cash,,735.620,Migrated from legacy system
SLS-91208,8/10/2025,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,Ingco Aluminium Ladder 2000W,PCS,9,28.495,KWD 0.627,cash,,,
SLS-91208,8/10/2025,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,Sata Self Tapping Screw 1 inch,PCS,12,26.202,,cash,,,Migrated from legacy system
SLS-91209,19/12/2025,Al-Anjari Villas  Est. 3,Fahaheel Branch,Fahaheel Branch,MAKITA HACKSAW LARGE,PCS,1,1.143,,bank_transfer,,40.809,Migrated from legacy system
SLS-91209,19/12/2025,Al-Anjari Villas  Est. 3,Fahaheel Branch,Fahaheel Branch,tolsen platform ladder 20 gauge,PCS,6,KWD 6.611,,bank_transfer,,,Migrated from legacy system
SLS-91210,3/7/2026, Al-Fahad Contracting  Est. 2 ,Ardiya Warehouse,Ardiya Warehouse,al-fanar garden cart small,PC,3,KWD 33.822,,credit,18/7/2026,332.550,Migrated from legacy system
SLS-91210,3/7/2026, Al-Fahad Contracting  Est. 2 ,Ardiya Warehouse,Ardiya Warehouse,dewalt wood screw 4l,PCS,7,33.012,,credit,18/7/2026,,
SLS-91211,28/9/2025,Desert Rose Interiors 13,Rai Branch,Rai Branch,Hilti Garden Hose 16mm,Pieces,10,34.986,,bank_transfer,,363.369,Migrated from legacy system
SLS-91211,28/9/2025,Desert Rose Interiors 13,Rai Branch,Rai Branch,Gulf Star Door Handle 6mm,PCS,1,13.509,,bank_transfer,,,
SLS-91212,16/12/2025,First Gulf Interiors 6,Ardiya Warehouse,Ardiya Warehouse,Crown PVC Pipe 1/2 inch,PCS,11,18.887,,cash,,207.757,
SLS-91213,12/8/2025,Al-Anjari Villas 9,Fahaheel Branch,Fahaheel Branch,Gulf Star Cold Chisel 12mm,pc,1,27.140,,cash,,51.884,
SLS-91213,12/8/2025,Al-Anjari Villas 9,Fahaheel Branch,Fahaheel Branch,BOSCH TOOL KIT 12MM PIECES,PCS,3,8.248,,cash,,,Migrated from legacy system
SLS-91214,31/8/2025,  Al-Fahad Contracting 8,Shuwaikh Main,Shuwaikh Main,Ingco Enamel Paint 900W,Pieces,9,18.204,6.825,credit,15/10/2025,157.011,Migrated from legacy system
SLS-91215,15/3/2026,Al-Enezi General Maintenance  Est. 4,Fahaheel Branch,Fahaheel Branch,Hitachi Work Gloves 3/4 inch,PCS,5,33.890,,cash,,320.447,Migrated from legacy system
SLS-91215,15/3/2026,Al-Enezi General Maintenance  Est. 4,Fahaheel Branch,Fahaheel Branch,Sata Steel Toe Safety Boots 1L,Pieces,7,21.571,,cash,,,
SLS-91216,16/11/2025,Al-Osaimi Maintenance 4,Fahaheel Branch,Fahaheel Branch,Hilti Tool Kit 12mm Pieces,PCS,11,KD 4.816,,bank_transfer,,52.976,Migrated from legacy system
SLS-91217,26/8/2025,Al-Marzouq Home 8,Shuwaikh Main,Shuwaikh Main,Tolsen Epoxy Adhesive 900W,PCS,9,18.797,,credit,24/11/2025,169.173,
SLS-91218,4/9/2025,Al-Wazzan Maintenance 2,Fahaheel Branch,Fahaheel Branch,  Black+Decker Galvanized Metal Sheet 20mm,Nos,6,18.401,,credit,4/10/2025,110.406,Migrated from legacy system
SLS-91219,31/1/2026,Al-Khaled General Trading 5,Shuwaikh Main,Shuwaikh Main,Bosch Wire Brush 20mm,PCS,1,111.062,,cash,,111.062,Migrated from legacy system
SLS-91220,11/3/2026,Al-Ajmi Interiors 3,Shuwaikh Main,Shuwaikh Main,Gulf Star Garden Cart 18 Gauge,PCS,1,17.829,KD 0.876,cash,,230.808,
SLS-91220,11/3/2026,Al-Ajmi Interiors 3,Shuwaikh Main,Shuwaikh Main,Black+Decker Spirit Level 50kg,PCS,12,12.231,1.917,cash,,,
SLS-91220,11/3/2026,Al-Ajmi Interiors 3,Shuwaikh Main,Shuwaikh Main,DeWalt Ready Mix Mortar 3/8 inch,PCS,6,11.500,,cash,,,
SLS-91221,26/7/2026,Al-Qadi Household  Est. 10,Fahaheel Branch,Fahaheel Branch,Bosch Hacksaw 18 Gauge,PC,11,32.125,,credit,24/10/2026,KD 353.375,
SLS-91222,29/5/2026,Gulf Builders 4,Rai Branch,Rai Branch,Truper Gate Valve Large,PCS,1,32.089,,cash,,32.089,Migrated from legacy system
SLS-91223,22/6/2026,Modern Home Fix-It 12,Ardiya Warehouse,Ardiya Warehouse,makita rubber mallet 4l,PCS,8,28.616,7.264,credit,22/7/2026,655.532,Migrated from legacy system
SLS-91223,22/6/2026,Modern Home Fix-It 12,Ardiya Warehouse,Ardiya Warehouse,Ingco Angle Grinder 25Kg,Nos,12,12.935,,credit,22/7/2026,,Migrated from legacy system
SLS-91223,22/6/2026,Modern Home Fix-It 12,Ardiya Warehouse,Ardiya Warehouse,Gulf Star Teflon Tape 24 Gauge,PCS,8,KD 34.831,,credit,22/7/2026,,Migrated from legacy system
SLS-91224,28/5/2026,Al-Ajmi Interiors 10,Rai Branch,Rai Branch,Ingco Teflon Tape 750W,PC,11,19.559,,bank_transfer,,320.629,
SLS-91224,28/5/2026,Al-Ajmi Interiors 10,Rai Branch,Rai Branch,hitachi flood light large,PCS,10,10.548,,bank_transfer,,,
SLS-91225,16/6/2026,Al-Wazzan Maintenance 12  ,Ardiya Warehouse,Ardiya Warehouse,Ingco Teflon Tape 750W,PCS,9,410.225,KD 37.384,cash,,3796.156,Migrated from legacy system
SLS-91225,16/6/2026,Al-Wazzan Maintenance 12  ,Ardiya Warehouse,Ardiya Warehouse,Yato Wood Screw 22 Gauge,Pieces,5,28.303,,cash,,,
SLS-91226,5/8/2026,Desert Rose Interiors 7,Shuwaikh Main,Shuwaikh Main,Hilti Steel Chain 50kg,PCS,8,55.602,,cash,,495.384,Migrated from legacy system
SLS-91226,5/8/2026,Desert Rose Interiors 7,Shuwaikh Main,Shuwaikh Main,Al-Fanar PPR Pipe 20mm,PCS,2,25.284,,cash,,,Migrated from legacy system
SLS-91227,21/5/2026,Fahaheel Home Services 4,Fahaheel Branch,Fahaheel Branch,Crown Paint Brush 5kg,PCS,4,7.890,,bank_transfer,,31.560,Migrated from legacy system
SLS-91228,3/6/2026,Al-Roumi Renovation 13,Ardiya Warehouse,Ardiya Warehouse,Ridgid Sandpaper Sheet 5kg,PCS,2,0.150,,credit,2/8/2026,0.300,
SLS-91229,1/2/2026,"First Gulf Interiors 9,",Rai Branch,Rai Branch,Hitachi Wall Switch 5kg,PCS,6,8.673,,bank_transfer,,52.038,Migrated from legacy system
SLS-91230,22/11/2025,ahmad al-kandari 10,Ardiya Warehouse,Ardiya Warehouse,Stanley MIG Welder 5kg,PCS,4,KWD 0.460,0.041,cash,,1.799,
SLS-91231,31/8/2025,Al-Osaimi Maintenance 9,Rai Branch,Rai Branch,Black+Decker Flat Washer 1/2 inch,PCS,6,17.594,,credit,15/9/2025,105.564,Migrated from legacy system
SLS-91232,18/10/2025,Jahra Building Supplies Buyer 9,Ardiya Warehouse,Ardiya Warehouse,Tolsen Screwdriver Set 1L  ,Nos,3,7.666,,bank_transfer,,22.998,Migrated from legacy system
SLS-91233,1/10/2025,Modern Home Fix-It  Est. 6,Ardiya Warehouse,Ardiya Warehouse,Ridgid Grinding Disc 750W  ,PCS,11,KD 17.901,,cash,,237.868,
SLS-91233,1/10/2025,Modern Home Fix-It  Est. 6,Ardiya Warehouse,Ardiya Warehouse,dewalt self tapping screw 1/2 inch,PCS,9,4.703,1.370,cash,,,
SLS-91234,10/3/2026,Modern Home Fix-It 11,Fahaheel Branch,Fahaheel Branch,Total Power Socket Small,PCS,12,1.758,,cash,,21.096,
SLS-91235,11/8/2025,New Kuwait Contracting 3,Rai Branch,Rai Branch,Gulf Star Enamel Paint XL,PCS,8,KWD 6.900,1.555,credit,10/9/2025,53.645,Migrated from legacy system
SLS-91236,30/9/2025,Al-Enezi General Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,DeWalt  Flood Light Large.,PCS,1,10.771,,credit,29/11/2025,158.713,
SLS-91236,30/9/2025,Al-Enezi General Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,Crown Jigsaw 20 Gauge,PCS,2,21.941,0.388,credit,29/11/2025,,Migrated from legacy system
SLS-91236,30/9/2025,Al-Enezi General Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,Tolsen Safety Goggles 750W,PCS,8,13.056,,credit,29/11/2025,,
SLS-91237,29/10/2025,Gulf Builders 8,Shuwaikh Main,Shuwaikh Main,Sata Thermal Insulation Sheet 22 Gauge,PCS,8,24.317,4.638,bank_transfer,,574.993,
SLS-91237,29/10/2025,Gulf Builders 8,Shuwaikh Main,Shuwaikh Main,Karcher Laser Level 22 Gauge,PCS,5,15.849,,bank_transfer,,,
SLS-91237,29/10/2025,Gulf Builders 8,Shuwaikh Main,Shuwaikh Main,Yato Impact Driver 50kg,PCS,10,31.712,11.270,bank_transfer,,,
SLS-91238,10/4/2026,Al-Qadi Household 2,Fahaheel Branch,Fahaheel Branch,Black+Decker Combination Wrench 9L,pc,3,21.020,1.840,credit,9/7/2026,61.220,Migrated from legacy system
SLS-91239,9/1/2026,AL-GHANIM HOME REPAIRS,Shuwaikh Main,Shuwaikh Main,Karcher Extension Cord Small,pc,7,19.009,,bank_transfer,,KWD 430.363,
SLS-91239,9/1/2026,AL-GHANIM HOME REPAIRS,Shuwaikh Main,Shuwaikh Main,Makita Flexible Wire 18L,PCS,2,20.265,,bank_transfer,,,Migrated from legacy system
SLS-91239,9/1/2026,AL-GHANIM HOME REPAIRS,Shuwaikh Main,Shuwaikh Main,Skil Tape Measure 8mm,Nos,9,KWD 28.530,,bank_transfer,,,Migrated from legacy system
SLS-91240,5/12/2025,Desert Rose Interiors 10,Rai Branch,Rai Branch,Tolsen Extension Cord Large,PCS,6,26.969,2.496,cash,,159.318,Migrated from legacy system
SLS-91241,6/4/2026,Al-Duaij Maintenance  Est.,Shuwaikh Main,Shuwaikh Main,Hilti Pop Rivet 18L,PCS,2,34.621,,cash,,108.094,Migrated from legacy system
SLS-91241,6/4/2026,Al-Duaij Maintenance  Est.,Shuwaikh Main,Shuwaikh Main,Gulf Star Expansion Anchor 3/4 inch,PCS,11,3.532,,cash,,,
SLS-91242,29/9/2025,New Kuwait Contracting 8,Ardiya Warehouse,Ardiya Warehouse,Stanley Extension Cord 50mm,PCS,2,13.477,0.038,cash,,220.844,Migrated from legacy system
SLS-91242,29/9/2025,New Kuwait Contracting 8,Ardiya Warehouse,Ardiya Warehouse,Tolsen PVC Conduit Pipe 1/2 inch  ,PCS,8,24.897,5.248,cash,,,
SLS-91243,12/8/2025,Al-Ghanim Home Repairs 6,Fahaheel Branch,Fahaheel Branch,Ingco  Door Lock 16mm,PCS,7,19.868,5.641,credit,10/11/2025,146.453,Migrated from legacy system
SLS-91243,12/8/2025,Al-Ghanim Home Repairs 6,Fahaheel Branch,Fahaheel Branch,Black+Decker Door Handle 12mm,PCS,4,3.392,0.550,credit,10/11/2025,,Migrated from legacy system
SLS-91244,6/9/2025,Al-Fahad Contracting 10,Ardiya Warehouse,Ardiya Warehouse,stanley tile adhesive bag 20 gauge,PCS,2,11.510,,cash,,333.010,Migrated from legacy system
SLS-91244,6/9/2025,Al-Fahad Contracting 10,Ardiya Warehouse,Ardiya Warehouse,Karcher Plastic Water Tank Medium,PCS,7,29.311,4.582,cash,,,Migrated from legacy system
SLS-91244,6/9/2025,Al-Fahad Contracting 10,Ardiya Warehouse,Ardiya Warehouse,Bosch Scaffolding Frame Small,PCS,5,21.879,,cash,,,
SLS-91245,21/11/2025,Fahaheel Home Services 2,Rai Branch,Rai Branch,Karcher Sandpaper Sheet 3/4 inch,PCS,8,0.995,,credit,21/12/2025,7.960,Migrated from legacy system
SLS-91246,10/8/2025,Gulf Builders  Est. 2,Shuwaikh Main,Shuwaikh Main,  Metabo Circular Saw 900W,PCS,12,13.363,,bank_transfer,,160.356,Migrated from legacy system
SLS-91247,25/6/2026,Al-Wazzan Maintenance 9,Shuwaikh Main,Shuwaikh Main,Ridgid Impact Driver 24 Gauge,PCS,3,20.947,3.078,credit,25/7/2026,59.763,
SLS-91248,25/7/2026,Nasser Al-Hajeri 4,Shuwaikh Main,Shuwaikh Main,Ridgid Flat Washer 18 Gauge,PCS,9,22.335,,cash,,201.015,
SLS-91249,23/7/2026,Al-Marzouq Home,Rai Branch,Rai Branch,metabo door hinge xl,Nos,11,7.237,,cash,,171.399,
SLS-91249,23/7/2026,Al-Marzouq Home,Rai Branch,Rai Branch,Total Angle Grinder 50Kg.,PCS,4,22.948,,cash,,,Migrated from legacy system
SLS-91250,16/6/2026,Bayt Al-Jomard  Est..,Rai Branch,Rai Branch,Truper Wheelbarrow 6mm,PCS,11,4.425,,cash,,48.675,
SLS-91251,24/2/2026,Al-Roumi Renovation 10.,Fahaheel Branch,Fahaheel Branch,Bosch Laser Level 12mm,PCS,3,19.464,,cash,,84.928,
SLS-91251,24/2/2026,Al-Roumi Renovation 10.,Fahaheel Branch,Fahaheel Branch,"DeWalt Thermal Insulation Sheet 900W,",PCS,4,1.036,,cash,,,Migrated from legacy system
SLS-91251,24/2/2026,Al-Roumi Renovation 10.,Fahaheel Branch,Fahaheel Branch,Skil Expansion Anchor 1 inch,PCS,2,KWD 11.196,,cash,,,
SLS-91252,21/12/2025,Al-Sanea Property 9,Rai Branch,Rai Branch,Gulf Star Power Socket 5kg,PCS,6,18.834,,credit,4/2/2026,KWD 1605.640,
SLS-91252,21/12/2025,Al-Sanea Property 9,Rai Branch,Rai Branch,Stanley Tile Adhesive Bag 650W,Pieces,12,9.059,,credit,4/2/2026,,Migrated from legacy system
SLS-91252,21/12/2025,Al-Sanea Property 9,Rai Branch,Rai Branch,Tolsen Construction Adhesive 1/2 inch.,Nos,8,172.991,,credit,4/2/2026,,Migrated from legacy system
SLS-91253,27/11/2025,Al-Roumi Renovation 13,Shuwaikh Main,Shuwaikh Main,SATA WIRE BRUSH 12MM,PCS,2,22.849,,cash,,193.859,
SLS-91253,27/11/2025,Al-Roumi Renovation 13,Shuwaikh Main,Shuwaikh Main,Black+Decker Construction Adhesive 1200W,PCS,5,KWD 30.049,2.084,cash,,,
SLS-91254,13/8/2025,Al-Enezi General Maintenance  Est. 2,Rai Branch,Rai Branch,Gulf Star Spirit Level 20L,PCS,1,20.588,,bank_transfer,,100.874,Migrated from legacy system
SLS-91254,13/8/2025,Al-Enezi General Maintenance  Est. 2,Rai Branch,Rai Branch,Hilti Construction Adhesive 18L,PCS,4,5.445,,bank_transfer,,,
SLS-91254,13/8/2025,Al-Enezi General Maintenance  Est. 2,Rai Branch,Rai Branch,Tolsen Safety Goggles 1500W,pc,2,29.253,,bank_transfer,,,Migrated from legacy system
SLS-91255,28/2/2026,Al-Roumi Renovation 6,Fahaheel Branch,Fahaheel Branch,  Karcher Pipe Sealant Small,PCS,4,6.263,,credit,30/3/2026,25.052,Migrated from legacy system
SLS-91256,10/8/2025,Al-Roumi Renovation  Est.  ,Shuwaikh Main,Shuwaikh Main,Gulf Star Hi-Vis Safety Vest 40mm,PCS,3,4.705,,bank_transfer,,14.115,Migrated from legacy system
SLS-91257,10/1/2026,Al-Yaqout Villas 9,Shuwaikh Main,Shuwaikh Main,yato sandpaper sheet 1/2 inch,PCS,5,17.024,,credit,24/2/2026,315.314,Migrated from legacy system
SLS-91257,10/1/2026,Al-Yaqout Villas 9,Shuwaikh Main,Shuwaikh Main,Tolsen Ball Valve 18 Gauge,PCS,5,28.487,,credit,24/2/2026,,Migrated from legacy system
SLS-91257,10/1/2026,Al-Yaqout Villas 9,Shuwaikh Main,Shuwaikh Main,  STANLEY DOOR HINGE 18L,PCS,9,9.751,,credit,24/2/2026,,Migrated from legacy system
SLS-91258,9/9/2025,New Kuwait Contracting 3,Ardiya Warehouse,Ardiya Warehouse,Truper Tool Kit 450W Pieces,PCS,3,7.074,,cash,,106.308,
SLS-91258,9/9/2025,New Kuwait Contracting 3,Ardiya Warehouse,Ardiya Warehouse,Stanley Impact Driver 650W,PCS,6,14.181,,cash,,,
SLS-91259,9/3/2026,Al-Duaij Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,Ridgid Wall Primer 1500W,PC,10,12.105,,credit,8/4/2026,169.803,Migrated from legacy system
SLS-91259,9/3/2026,Al-Duaij Maintenance  Est. 5,Fahaheel Branch,Fahaheel Branch,Makita Tape Measure 1/4 inch,PCS,3,16.251,,credit,8/4/2026,,Migrated from legacy system
SLS-91260,1/10/2025,Gulf Builders  Est.,Fahaheel Branch,Fahaheel Branch,Hilti Pop Rivet 650W.,PCS,1,14.109,,cash,,35.109,Migrated from legacy system
SLS-91260,1/10/2025,Gulf Builders  Est.,Fahaheel Branch,Fahaheel Branch,Al-Fanar Safety Goggles Small,PCS,1,21.000,,cash,,,Migrated from legacy system
SLS-91261,23/10/2025,First Gulf Interiors 11,Shuwaikh Main,Shuwaikh Main,Sata Mini Grinder 16mm,Pieces,9,KD 26.654,,credit,22/11/2025,239.886,Migrated from legacy system
SLS-91262,12/2/2026,New Kuwait Contracting 6,Fahaheel Branch,Fahaheel Branch,Yato Step Stool 4L,PCS,1,18.505,,bank_transfer,,269.988,Migrated from legacy system
SLS-91262,12/2/2026,New Kuwait Contracting 6,Fahaheel Branch,Fahaheel Branch,Ridgid Copper Elbow 3/4 inch,PCS,12,21.870,10.957,bank_transfer,,,
SLS-91263,29/6/2026,NASSER AL-HAJERI 13,Ardiya Warehouse,Ardiya Warehouse,Makita Ball Valve 40Mm,PCS,1,KWD 23.505,,cash,,KWD 64.761,Migrated from legacy system
SLS-91263,29/6/2026,NASSER AL-HAJERI 13,Ardiya Warehouse,Ardiya Warehouse,Sata Cement Bag 50kg,PCS,8,5.157,,cash,,,
SLS-91264,11/5/2026,Al-Wazzan Maintenance  Est. 8,Shuwaikh Main,Shuwaikh Main,DeWalt Door Hinge 12mm,PCS,6,7.303,,credit,10/6/2026,122.243,Migrated from legacy system
SLS-91264,11/5/2026,Al-Wazzan Maintenance  Est. 8,Shuwaikh Main,Shuwaikh Main,Crown Machine Screw 650W,PCS,3,27.141,2.998,credit,10/6/2026,,Migrated from legacy system
SLS-91265,30/12/2025,GULF FACILITY MANAGEMENT 5,Fahaheel Branch,Fahaheel Branch,Total Door Lock 18 Gauge,PCS,6,30.205,1.168,bank_transfer,,342.049,Migrated from legacy system
SLS-91265,30/12/2025,GULF FACILITY MANAGEMENT 5,Fahaheel Branch,Fahaheel Branch,Yato Hex Nut 1/2 inch,PCS,7,23.141,,bank_transfer,,,Migrated from legacy system
SLS-91266,14/7/2026,Al-Duaij Maintenance 6,Fahaheel Branch,Fahaheel Branch,Hitachi Flat Washer 40mm,PCS,11,KD 4.145,,bank_transfer,,45.595,Migrated from legacy system
SLS-91267,27/4/2026,Al-Nasser Renovation 10,Fahaheel Branch,Fahaheel Branch,Hitachi Step Stool Medium,PCS,5,7.547,,cash,,KD 37.735,
SLS-91268,6/2/2026,Al-Rashed Villas 11,Fahaheel Branch,Fahaheel Branch,Yato Jigsaw Large.,PCS,9,1.891,,credit,8/3/2026,17.019,Migrated from legacy system
SLS-91269,16/3/2026,Bayt Al-Jomard  Est..,Fahaheel Branch,Fahaheel Branch,  Metabo Circular Saw 900W,PCS,2,13.363,,cash,,510.936,Migrated from legacy system
SLS-91269,16/3/2026,Bayt Al-Jomard  Est..,Fahaheel Branch,Fahaheel Branch,Hitachi Machine Screw Small,PCS,5,96.842,,cash,,,Migrated from legacy system
SLS-91270,18/2/2026,Al-Mutairi Est.  Est. 12,Rai Branch,Rai Branch,black+decker  ppr pipe 2000w,PCS,2,8.721,,credit,4/4/2026,30.812,Migrated from legacy system
SLS-91270,18/2/2026,Al-Mutairi Est.  Est. 12,Rai Branch,Rai Branch,Truper Wheelbarrow 5kg,PCS,10,KD 1.337,,credit,4/4/2026,,
SLS-91271,16/11/2025,Al-Marzouq Home 8,Ardiya Warehouse,Ardiya Warehouse,Ingco PVC Conduit Pipe 650W,PCS,3,22.593,,bank_transfer,,67.779,Migrated from legacy system
SLS-91272,3/1/2026,Fahad Al-Otaibi 11,Fahaheel Branch,Fahaheel Branch, Ridgid Laser Level 20 Gauge ,PCS,6,16.607,0.212,cash,,538.826,Migrated from legacy system
SLS-91272,3/1/2026,Fahad Al-Otaibi 11,Fahaheel Branch,Fahaheel Branch,Yato Extension Cord Medium,pc,12,18.663,,cash,,,Migrated from legacy system
SLS-91272,3/1/2026,Fahad Al-Otaibi 11,Fahaheel Branch,Fahaheel Branch,Bosch Paint Brush 20 Gauge,PCS,10,21.544,,cash,,,Migrated from legacy system
SLS-91273,30/3/2026,Fahad Al-Otaibi  Est. 5.,Ardiya Warehouse,Ardiya Warehouse,Bosch Cutting Disc 8mm,PCS,3,9.948,0.996,bank_transfer,,168.418,
SLS-91273,30/3/2026,Fahad Al-Otaibi  Est. 5.,Ardiya Warehouse,Ardiya Warehouse, BOSCH CIRCULAR SAW 8MM ,PCS,5,27.302,4.119,bank_transfer,,,
SLS-91273,30/3/2026,Fahad Al-Otaibi  Est. 5.,Ardiya Warehouse,Ardiya Warehouse,karcher wood chisel 3/8 inch,PCS,1,7.179,,bank_transfer,,,
SLS-91274,10/8/2025,Gulf Builders  Est. 6.,Rai Branch,Rai Branch,Hilti Common Nail 25kg,PCS,10,18.120,,bank_transfer,,181.200,Migrated from legacy system
SLS-91275,5/8/2026,Al-Mutairi Est. 6,Rai Branch,Rai Branch,Tolsen Step Stool 1L,PCS,7,29.149,,credit,19/9/2026,KD 204.043,Migrated from legacy system
SLS-91276,30/1/2026,AL-GHANIM HOME REPAIRS,Ardiya Warehouse,Ardiya Warehouse,Makita Ball Valve 40Mm,Nos,6,23.505,5.659,bank_transfer,,KD 196.971,Migrated from legacy system
SLS-91276,30/1/2026,AL-GHANIM HOME REPAIRS,Ardiya Warehouse,Ardiya Warehouse,Makita Jigsaw 50mm,Pieces,5,12.320,,bank_transfer,,,Migrated from legacy system
SLS-91277,4/6/2026,GULF FACILITY MANAGEMENT 5,Ardiya Warehouse,Ardiya Warehouse,Gulf Star PPR Pipe Small,PCS,11,9.746,0.528,credit,4/7/2026,377.197,
SLS-91277,4/6/2026,GULF FACILITY MANAGEMENT 5,Ardiya Warehouse,Ardiya Warehouse,Tolsen Grinding Disc 22 Gauge.,PCS,12,23.015,5.661,credit,4/7/2026,,
SLS-91278,4/1/2026,Gulf  Builders  Est. 12,Rai Branch,Rai Branch,Total  Hand Saw 18L,PCS,8,KD 10.679,KD 2.550,credit,5/3/2026,82.882,Migrated from legacy system
SLS-91279,8/6/2026,Salmiya Handyman Services,Shuwaikh Main,Shuwaikh Main,Skil PU Foam Filler 20L,PCS,5,1.341,0.253,cash,,KWD 160.784,
SLS-91279,8/6/2026,Salmiya Handyman Services,Shuwaikh Main,Shuwaikh Main,Hilti Aluminium Ladder Medium,pcs,9,17.148,,cash,,,Migrated from legacy system
SLS-91280,31/10/2025,Bin Hindi Property  Est.,Rai Branch,Rai Branch,Karcher Cutting Disc 16 Gauge,PCS,1,KD 4.779,,credit,15/11/2025,KWD 692.194,
SLS-91280,31/10/2025,Bin Hindi Property  Est.,Rai Branch,Rai Branch,Crown PPR Pipe 1L,PCS,10,72.231,34.895,credit,15/11/2025,,Migrated from legacy system
SLS-91281,28/6/2026,Ahmad Al-Kandari 11,Rai Branch,Rai Branch,Crown Tape Measure 3/4 inch,PCS,6,7.158,,cash,,42.948,
SLS-91282,3/9/2025,Al-Yaqout Villas 9,Rai Branch,Rai Branch,Sata Scaffolding Frame Medium,PCS,3,33.098,,cash,,279.644,Migrated from legacy system
SLS-91282,3/9/2025,Al-Yaqout Villas 9,Rai Branch,Rai Branch,Karcher Pop Rivet Large,PCS,10,17.021,,cash,,,
SLS-91282,3/9/2025,Al-Yaqout Villas 9,Rai Branch,Rai Branch,Skil Locking Pliers 32mm,PCS,4,2.535,,cash,,,
SLS-91283,25/9/2025,Farwaniya Fix-It Center 3,Rai Branch,Rai Branch,Karcher Cutting Disc 50mm,PCS,10,35.495,,cash,,373.238,Migrated from legacy system
SLS-91283,25/9/2025,Farwaniya Fix-It Center 3,Rai Branch,Rai Branch,  Al-Fanar Wood Screw 650W,PCS,1,18.288,,cash,,,Migrated from legacy system
SLS-91284,13/1/2026,Gulf Facility Management  Est. 10,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar PVC Conduit Pipe XL,PCS,4,7.748,,cash,,30.992,Migrated from legacy system
SLS-91285,12/11/2025,Al-Anjari Villas  Est. 13,Fahaheel Branch,Fahaheel Branch,Stanley Machine Screw 900W,Nos,9,32.367,,bank_transfer,,461.669,Migrated from legacy system
SLS-91285,12/11/2025,Al-Anjari Villas  Est. 13,Fahaheel Branch,Fahaheel Branch,Ingco Garden Cart 24 Gauge,PCS,4,25.181,3.998,bank_transfer,,,Migrated from legacy system
SLS-91285,12/11/2025,Al-Anjari Villas  Est. 13,Fahaheel Branch,Fahaheel Branch,Black+Decker Wood Router 18 Gauge,PCS,3,KD 25.812,3.796,bank_transfer,,,Migrated from legacy system
SLS-91286,31/3/2026,Modern Home Fix-It 10,Shuwaikh Main,Shuwaikh Main,Stanley Cold Chisel 25kg,PCS,2,9.762,,credit,30/5/2026,169.884,Migrated from legacy system
SLS-91286,31/3/2026,Modern Home Fix-It 10,Shuwaikh Main,Shuwaikh Main,Sata Thermal Insulation Sheet 25kg,PCS,6,26.083,6.138,credit,30/5/2026,,
SLS-91287,2/3/2026, Al-Fahad Contracting  Est. 4 ,Ardiya Warehouse,Ardiya Warehouse,Metabo Hacksaw 10kg,PCS,6,15.591,,bank_transfer,,171.862,Migrated from legacy system
SLS-91287,2/3/2026, Al-Fahad Contracting  Est. 4 ,Ardiya Warehouse,Ardiya Warehouse,Metabo Cement Bag 4L,PCS,4,19.579,,bank_transfer,,,
SLS-91288,12/3/2026,Al-Wazzan Maintenance 6,Shuwaikh Main,Shuwaikh Main,Metabo Long Nose Pliers 20mm,PCS,6,20.938,,bank_transfer,,269.408,Migrated from legacy system
SLS-91288,12/3/2026,Al-Wazzan Maintenance 6,Shuwaikh Main,Shuwaikh Main,DEWALT GATE VALVE 1500W,PCS,5,28.756,,bank_transfer,,,Migrated from legacy system
SLS-91289,22/8/2025,Al-Mutairi Est. 6,Shuwaikh Main,Shuwaikh Main,Tolsen Platform Ladder 4L,PCS,8,7.912,,cash,,KWD 63.296,
